#t = 2771874.000000 [s], N conservation: 9.490e-01 
#gam, dgam, dN/dgam, Ee*dN, dN/dgam/dt, dgam/dt, tad[s], tsyn[s] 
2.270549e+00 2.310316e-02 2.745674e+54 1.179189e+47 7.216275e+47 8.201773e-07 2.768367e+06 2.350351e+12 
2.293652e+00 2.333824e-02 2.704289e+54 1.185171e+47 7.107519e+47 8.285228e-07 2.768367e+06 2.326677e+12 
2.316991e+00 2.357571e-02 2.663528e+54 1.191183e+47 7.000403e+47 8.369531e-07 2.768367e+06 2.303241e+12 
2.340566e+00 2.381560e-02 2.623382e+54 1.197226e+47 6.894901e+47 8.454693e-07 2.768367e+06 2.280041e+12 
2.364382e+00 2.405793e-02 2.583841e+54 1.203300e+47 6.790989e+47 8.540720e-07 2.768367e+06 2.257075e+12 
2.388440e+00 2.430272e-02 2.544895e+54 1.209404e+47 6.688643e+47 8.627624e-07 2.768367e+06 2.234341e+12 
2.412743e+00 2.455000e-02 2.506537e+54 1.215539e+47 6.587839e+47 8.715411e-07 2.768367e+06 2.211835e+12 
2.437293e+00 2.479980e-02 2.468757e+54 1.221705e+47 6.488554e+47 8.804092e-07 2.768367e+06 2.189556e+12 
2.462092e+00 2.505214e-02 2.431546e+54 1.227903e+47 6.390766e+47 8.893675e-07 2.768367e+06 2.167501e+12 
2.487145e+00 2.530705e-02 2.394896e+54 1.234132e+47 6.294452e+47 8.984169e-07 2.768367e+06 2.145669e+12 
2.512452e+00 2.556456e-02 2.358799e+54 1.240392e+47 6.199589e+47 9.075585e-07 2.768367e+06 2.124056e+12 
2.538016e+00 2.582468e-02 2.323245e+54 1.246684e+47 6.106156e+47 9.167930e-07 2.768367e+06 2.102661e+12 
2.563841e+00 2.608745e-02 2.288227e+54 1.253009e+47 6.014131e+47 9.261215e-07 2.768367e+06 2.081482e+12 
2.589928e+00 2.635289e-02 2.253738e+54 1.259365e+47 5.923493e+47 9.355449e-07 2.768367e+06 2.060516e+12 
2.616281e+00 2.662104e-02 2.219768e+54 1.265753e+47 5.834220e+47 9.450643e-07 2.768367e+06 2.039761e+12 
2.642902e+00 2.689191e-02 2.186310e+54 1.272174e+47 5.746294e+47 9.546804e-07 2.768367e+06 2.019215e+12 
2.669794e+00 2.716554e-02 2.153356e+54 1.278628e+47 5.659692e+47 9.643945e-07 2.768367e+06 1.998876e+12 
2.696960e+00 2.744195e-02 2.120899e+54 1.285114e+47 5.574396e+47 9.742073e-07 2.768367e+06 1.978742e+12 
2.724402e+00 2.772118e-02 2.088931e+54 1.291633e+47 5.490385e+47 9.841200e-07 2.768367e+06 1.958811e+12 
2.752123e+00 2.800324e-02 2.057445e+54 1.298185e+47 5.407640e+47 9.941336e-07 2.768367e+06 1.939081e+12 
2.780126e+00 2.828818e-02 2.026434e+54 1.304770e+47 5.326142e+47 1.004249e-06 2.768367e+06 1.919549e+12 
2.808414e+00 2.857602e-02 1.995890e+54 1.311389e+47 5.245872e+47 1.014467e-06 2.768367e+06 1.900214e+12 
2.836990e+00 2.886678e-02 1.965806e+54 1.318042e+47 5.166812e+47 1.024790e-06 2.768367e+06 1.881074e+12 
2.865857e+00 2.916051e-02 1.936176e+54 1.324728e+47 5.088944e+47 1.035217e-06 2.768367e+06 1.862126e+12 
2.895018e+00 2.945722e-02 1.906992e+54 1.331447e+47 5.012249e+47 1.045751e-06 2.768367e+06 1.843370e+12 
2.924475e+00 2.975695e-02 1.878248e+54 1.338201e+47 4.936710e+47 1.056391e-06 2.768367e+06 1.824802e+12 
2.954232e+00 3.005973e-02 1.849938e+54 1.344990e+47 4.862310e+47 1.067140e-06 2.768367e+06 1.806422e+12 
2.984291e+00 3.036559e-02 1.822054e+54 1.351812e+47 4.789031e+47 1.077999e-06 2.768367e+06 1.788226e+12 
3.014657e+00 3.067457e-02 1.794590e+54 1.358670e+47 4.716856e+47 1.088968e-06 2.768367e+06 1.770214e+12 
3.045332e+00 3.098669e-02 1.767541e+54 1.365562e+47 4.645769e+47 1.100048e-06 2.768367e+06 1.752383e+12 
3.076318e+00 3.130198e-02 1.740899e+54 1.372489e+47 4.575753e+47 1.111241e-06 2.768367e+06 1.734732e+12 
3.107620e+00 3.162048e-02 1.714658e+54 1.379451e+47 4.506792e+47 1.122548e-06 2.768367e+06 1.717259e+12 
3.139241e+00 3.194223e-02 1.688813e+54 1.386448e+47 4.438871e+47 1.133970e-06 2.768367e+06 1.699961e+12 
3.171183e+00 3.226724e-02 1.663358e+54 1.393481e+47 4.371973e+47 1.145509e-06 2.768367e+06 1.682838e+12 
3.203450e+00 3.259557e-02 1.638286e+54 1.400550e+47 4.306084e+47 1.157164e-06 2.768367e+06 1.665888e+12 
3.236046e+00 3.292723e-02 1.613593e+54 1.407654e+47 4.241188e+47 1.168939e-06 2.768367e+06 1.649108e+12 
3.268973e+00 3.326227e-02 1.589271e+54 1.414795e+47 4.177269e+47 1.180833e-06 2.768367e+06 1.632497e+12 
3.302235e+00 3.360072e-02 1.565316e+54 1.421971e+47 4.114314e+47 1.192848e-06 2.768367e+06 1.616053e+12 
3.335836e+00 3.394261e-02 1.541722e+54 1.429184e+47 4.052308e+47 1.204985e-06 2.768367e+06 1.599775e+12 
3.369779e+00 3.428798e-02 1.518484e+54 1.436434e+47 3.991236e+47 1.217246e-06 2.768367e+06 1.583661e+12 
3.404067e+00 3.463687e-02 1.495596e+54 1.443720e+47 3.931085e+47 1.229632e-06 2.768367e+06 1.567710e+12 
3.438703e+00 3.498930e-02 1.473052e+54 1.451043e+47 3.871840e+47 1.242144e-06 2.768367e+06 1.551919e+12 
3.473693e+00 3.534532e-02 1.450849e+54 1.458404e+47 3.813488e+47 1.254783e-06 2.768367e+06 1.536287e+12 
3.509038e+00 3.570497e-02 1.428980e+54 1.465802e+47 3.756015e+47 1.267550e-06 2.768367e+06 1.520812e+12 
3.544743e+00 3.606827e-02 1.407441e+54 1.473237e+47 3.699409e+47 1.280448e-06 2.768367e+06 1.505494e+12 
3.580811e+00 3.643527e-02 1.386227e+54 1.480710e+47 3.643655e+47 1.293477e-06 2.768367e+06 1.490329e+12 
3.617247e+00 3.680600e-02 1.365332e+54 1.488221e+47 3.588742e+47 1.306638e-06 2.768367e+06 1.475318e+12 
3.654053e+00 3.718051e-02 1.344752e+54 1.495769e+47 3.534657e+47 1.319933e-06 2.768367e+06 1.460457e+12 
3.691233e+00 3.755883e-02 1.324483e+54 1.503357e+47 3.481387e+47 1.333364e-06 2.768367e+06 1.445747e+12 
3.728792e+00 3.794099e-02 1.304519e+54 1.510982e+47 3.428919e+47 1.346931e-06 2.768367e+06 1.431184e+12 
3.766733e+00 3.832705e-02 1.284856e+54 1.518647e+47 3.377242e+47 1.360636e-06 2.768367e+06 1.416768e+12 
3.805060e+00 3.871703e-02 1.265489e+54 1.526350e+47 3.326344e+47 1.374481e-06 2.768367e+06 1.402498e+12 
3.843777e+00 3.911098e-02 1.246414e+54 1.534092e+47 3.276213e+47 1.388466e-06 2.768367e+06 1.388371e+12 
3.882888e+00 3.950894e-02 1.227627e+54 1.541874e+47 3.226838e+47 1.402594e-06 2.768367e+06 1.374386e+12 
3.922397e+00 3.991095e-02 1.209122e+54 1.549695e+47 3.178207e+47 1.416866e-06 2.768367e+06 1.360543e+12 
3.962308e+00 4.031705e-02 1.190897e+54 1.557555e+47 3.130308e+47 1.431283e-06 2.768367e+06 1.346838e+12 
4.002625e+00 4.072728e-02 1.172946e+54 1.565456e+47 3.083132e+47 1.445846e-06 2.768367e+06 1.333272e+12 
4.043352e+00 4.114169e-02 1.155266e+54 1.573396e+47 3.036666e+47 1.460558e-06 2.768367e+06 1.319843e+12 
4.084494e+00 4.156031e-02 1.137853e+54 1.581377e+47 2.990901e+47 1.475419e-06 2.768367e+06 1.306548e+12 
4.126054e+00 4.198319e-02 1.120702e+54 1.589398e+47 2.945826e+47 1.490432e-06 2.768367e+06 1.293388e+12 
4.168037e+00 4.241038e-02 1.103809e+54 1.597460e+47 2.901430e+47 1.505597e-06 2.768367e+06 1.280360e+12 
4.210448e+00 4.284191e-02 1.087171e+54 1.605563e+47 2.857703e+47 1.520917e-06 2.768367e+06 1.267463e+12 
4.253290e+00 4.327783e-02 1.070784e+54 1.613707e+47 2.814635e+47 1.536393e-06 2.768367e+06 1.254697e+12 
4.296568e+00 4.371819e-02 1.054644e+54 1.621892e+47 2.772216e+47 1.552026e-06 2.768367e+06 1.242059e+12 
4.340286e+00 4.416303e-02 1.038747e+54 1.630118e+47 2.730436e+47 1.567818e-06 2.768367e+06 1.229548e+12 
4.384449e+00 4.461240e-02 1.023090e+54 1.638387e+47 2.689286e+47 1.583771e-06 2.768367e+06 1.217163e+12 
4.429061e+00 4.506633e-02 1.007668e+54 1.646697e+47 2.648756e+47 1.599886e-06 2.768367e+06 1.204903e+12 
4.474127e+00 4.552489e-02 9.924793e+53 1.655049e+47 2.608837e+47 1.616165e-06 2.768367e+06 1.192766e+12 
4.519652e+00 4.598811e-02 9.775193e+53 1.663444e+47 2.569519e+47 1.632610e-06 2.768367e+06 1.180752e+12 
4.565640e+00 4.645605e-02 9.627849e+53 1.671881e+47 2.530795e+47 1.649222e-06 2.768367e+06 1.168859e+12 
4.612097e+00 4.692874e-02 9.482725e+53 1.680361e+47 2.492653e+47 1.666003e-06 2.768367e+06 1.157085e+12 
4.659025e+00 4.740625e-02 9.339788e+53 1.688884e+47 2.455087e+47 1.682955e-06 2.768367e+06 1.145430e+12 
4.706432e+00 4.788862e-02 9.199006e+53 1.697451e+47 2.418087e+47 1.700079e-06 2.768367e+06 1.133893e+12 
4.754320e+00 4.837589e-02 9.060346e+53 1.706060e+47 2.381644e+47 1.717378e-06 2.768367e+06 1.122471e+12 
4.802696e+00 4.886812e-02 8.923776e+53 1.714714e+47 2.345750e+47 1.734852e-06 2.768367e+06 1.111165e+12 
4.851564e+00 4.936536e-02 8.789264e+53 1.723411e+47 2.310398e+47 1.752505e-06 2.768367e+06 1.099973e+12 
4.900930e+00 4.986766e-02 8.656779e+53 1.732152e+47 2.275578e+47 1.770337e-06 2.768367e+06 1.088893e+12 
4.950797e+00 5.037507e-02 8.526292e+53 1.740938e+47 2.241283e+47 1.788350e-06 2.768367e+06 1.077925e+12 
5.001172e+00 5.088765e-02 8.397771e+53 1.749768e+47 2.207505e+47 1.806547e-06 2.768367e+06 1.067067e+12 
5.052060e+00 5.140544e-02 8.271188e+53 1.758643e+47 2.174236e+47 1.824929e-06 2.768367e+06 1.056319e+12 
5.103465e+00 5.192849e-02 8.146512e+53 1.767563e+47 2.141469e+47 1.843498e-06 2.768367e+06 1.045679e+12 
5.155394e+00 5.245687e-02 8.023716e+53 1.776528e+47 2.109195e+47 1.862256e-06 2.768367e+06 1.035147e+12 
5.207851e+00 5.299063e-02 7.902770e+53 1.785538e+47 2.077407e+47 1.881205e-06 2.768367e+06 1.024720e+12 
5.260841e+00 5.352982e-02 7.783648e+53 1.794594e+47 2.046099e+47 1.900346e-06 2.768367e+06 1.014398e+12 
5.314371e+00 5.407449e-02 7.666321e+53 1.803697e+47 2.015263e+47 1.919683e-06 2.768367e+06 1.004181e+12 
5.368446e+00 5.462471e-02 7.550762e+53 1.812845e+47 1.984891e+47 1.939216e-06 2.768367e+06 9.940658e+11 
5.423070e+00 5.518052e-02 7.436945e+53 1.822040e+47 1.954977e+47 1.958947e-06 2.768367e+06 9.840529e+11 
5.478251e+00 5.574199e-02 7.324844e+53 1.831281e+47 1.925514e+47 1.978880e-06 2.768367e+06 9.741409e+11 
5.533993e+00 5.630917e-02 7.214432e+53 1.840569e+47 1.896494e+47 1.999016e-06 2.768367e+06 9.643287e+11 
5.590302e+00 5.688213e-02 7.105684e+53 1.849904e+47 1.867913e+47 2.019356e-06 2.768367e+06 9.546154e+11 
5.647184e+00 5.746091e-02 6.998576e+53 1.859287e+47 1.839762e+47 2.039903e-06 2.768367e+06 9.449999e+11 
5.704645e+00 5.804558e-02 6.893082e+53 1.868717e+47 1.812035e+47 2.060660e-06 2.768367e+06 9.354812e+11 
5.762691e+00 5.863620e-02 6.789178e+53 1.878195e+47 1.784726e+47 2.081627e-06 2.768367e+06 9.260584e+11 
5.821327e+00 5.923284e-02 6.686840e+53 1.887720e+47 1.757828e+47 2.102808e-06 2.768367e+06 9.167306e+11 
5.880560e+00 5.983554e-02 6.586045e+53 1.897295e+47 1.731336e+47 2.124204e-06 2.768367e+06 9.074967e+11 
5.940395e+00 6.044437e-02 6.486769e+53 1.906917e+47 1.705244e+47 2.145819e-06 2.768367e+06 8.983558e+11 
6.000840e+00 6.105940e-02 6.388989e+53 1.916589e+47 1.679544e+47 2.167653e-06 2.768367e+06 8.893069e+11 
6.061899e+00 6.168069e-02 6.292684e+53 1.926309e+47 1.654232e+47 2.189709e-06 2.768367e+06 8.803493e+11 
6.123580e+00 6.230830e-02 6.197829e+53 1.936079e+47 1.629301e+47 2.211990e-06 2.768367e+06 8.714818e+11 
6.185888e+00 6.294230e-02 6.104405e+53 1.945898e+47 1.604746e+47 2.234497e-06 2.768367e+06 8.627037e+11 
6.248830e+00 6.358275e-02 6.012388e+53 1.955768e+47 1.580561e+47 2.257233e-06 2.768367e+06 8.540139e+11 
6.312413e+00 6.422971e-02 5.921759e+53 1.965687e+47 1.556741e+47 2.280201e-06 2.768367e+06 8.454118e+11 
6.376643e+00 6.488326e-02 5.832496e+53 1.975656e+47 1.533279e+47 2.303403e-06 2.768367e+06 8.368962e+11 
6.441526e+00 6.554345e-02 5.744578e+53 1.985676e+47 1.510172e+47 2.326840e-06 2.768367e+06 8.284665e+11 
6.507069e+00 6.621037e-02 5.657985e+53 1.995747e+47 1.487412e+47 2.350516e-06 2.768367e+06 8.201216e+11 
6.573280e+00 6.688407e-02 5.572697e+53 2.005868e+47 1.464995e+47 2.374433e-06 2.768367e+06 8.118608e+11 
6.640164e+00 6.756462e-02 5.488695e+53 2.016041e+47 1.442917e+47 2.398593e-06 2.768367e+06 8.036832e+11 
6.707729e+00 6.825210e-02 5.405959e+53 2.026266e+47 1.421171e+47 2.422999e-06 2.768367e+06 7.955880e+11 
6.775981e+00 6.894658e-02 5.324470e+53 2.036543e+47 1.399752e+47 2.447654e-06 2.768367e+06 7.875743e+11 
6.844927e+00 6.964812e-02 5.244210e+53 2.046871e+47 1.378657e+47 2.472559e-06 2.768367e+06 7.796413e+11 
6.914575e+00 7.035680e-02 5.165159e+53 2.057252e+47 1.357879e+47 2.497718e-06 2.768367e+06 7.717883e+11 
6.984932e+00 7.107269e-02 5.087300e+53 2.067685e+47 1.337415e+47 2.523133e-06 2.768367e+06 7.640143e+11 
7.056005e+00 7.179586e-02 5.010614e+53 2.078172e+47 1.317259e+47 2.548806e-06 2.768367e+06 7.563187e+11 
7.127801e+00 7.252640e-02 4.935084e+53 2.088711e+47 1.297407e+47 2.574741e-06 2.768367e+06 7.487005e+11 
7.200327e+00 7.326436e-02 4.860693e+53 2.099304e+47 1.277854e+47 2.600939e-06 2.768367e+06 7.411591e+11 
7.273591e+00 7.400984e-02 4.787423e+53 2.109951e+47 1.258595e+47 2.627404e-06 2.768367e+06 7.336937e+11 
7.347601e+00 7.476290e-02 4.715257e+53 2.120651e+47 1.239627e+47 2.654138e-06 2.768367e+06 7.263035e+11 
7.422364e+00 7.552362e-02 4.644179e+53 2.131406e+47 1.220945e+47 2.681145e-06 2.768367e+06 7.189877e+11 
7.497888e+00 7.629209e-02 4.574172e+53 2.142215e+47 1.202544e+47 2.708426e-06 2.768367e+06 7.117455e+11 
7.574180e+00 7.706837e-02 4.505221e+53 2.153080e+47 1.184421e+47 2.735985e-06 2.768367e+06 7.045764e+11 
7.651248e+00 7.785255e-02 4.437309e+53 2.163999e+47 1.166571e+47 2.763824e-06 2.768367e+06 6.974794e+11 
7.729101e+00 7.864471e-02 4.370420e+53 2.174973e+47 1.148989e+47 2.791946e-06 2.768367e+06 6.904540e+11 
7.807745e+00 7.944493e-02 4.304540e+53 2.186003e+47 1.131673e+47 2.820355e-06 2.768367e+06 6.834993e+11 
7.887190e+00 8.025330e-02 4.239653e+53 2.197089e+47 1.114618e+47 2.849052e-06 2.768367e+06 6.766146e+11 
7.967444e+00 8.106988e-02 4.175744e+53 2.208231e+47 1.097820e+47 2.878042e-06 2.768367e+06 6.697993e+11 
8.048514e+00 8.189478e-02 4.112798e+53 2.219430e+47 1.081274e+47 2.907327e-06 2.768367e+06 6.630526e+11 
8.130408e+00 8.272807e-02 4.050801e+53 2.230686e+47 1.064979e+47 2.936909e-06 2.768367e+06 6.563739e+11 
8.213136e+00 8.356984e-02 3.989738e+53 2.241998e+47 1.048929e+47 2.966793e-06 2.768367e+06 6.497625e+11 
8.296706e+00 8.442018e-02 3.929596e+53 2.253368e+47 1.033120e+47 2.996981e-06 2.768367e+06 6.432177e+11 
8.381126e+00 8.527917e-02 3.870360e+53 2.264795e+47 1.017550e+47 3.027475e-06 2.768367e+06 6.367388e+11 
8.466406e+00 8.614689e-02 3.812017e+53 2.276280e+47 1.002215e+47 3.058280e-06 2.768367e+06 6.303251e+11 
