#t = 48452580.000000 [s], N conservation: 9.099e-01 
#gam, dgam, dN/dgam, Ee*dN, dN/dgam/dt, dgam/dt, tad[s], tsyn[s] 
1.199887e+00 1.220902e-02 3.632405e+54 4.356597e+46 6.144577e+45 2.478923e-08 4.840355e+07 1.452120e+16 
1.212096e+00 1.233325e-02 3.577652e+54 4.378694e+46 6.051973e+45 2.504146e-08 4.840355e+07 1.437493e+16 
1.224429e+00 1.245874e-02 3.523724e+54 4.400903e+46 5.960764e+45 2.529626e-08 4.840355e+07 1.423014e+16 
1.236888e+00 1.258551e-02 3.470609e+54 4.423224e+46 5.870930e+45 2.555365e-08 4.840355e+07 1.408680e+16 
1.249473e+00 1.271357e-02 3.418295e+54 4.445659e+46 5.782450e+45 2.581367e-08 4.840355e+07 1.394491e+16 
1.262187e+00 1.284293e-02 3.366769e+54 4.468207e+46 5.695304e+45 2.607632e-08 4.840355e+07 1.380445e+16 
1.275030e+00 1.297361e-02 3.316020e+54 4.490870e+46 5.609471e+45 2.634166e-08 4.840355e+07 1.366540e+16 
1.288003e+00 1.310562e-02 3.266036e+54 4.513647e+46 5.524931e+45 2.660969e-08 4.840355e+07 1.352776e+16 
1.301109e+00 1.323897e-02 3.216805e+54 4.536540e+46 5.441665e+45 2.688044e-08 4.840355e+07 1.339150e+16 
1.314348e+00 1.337368e-02 3.168316e+54 4.559549e+46 5.359655e+45 2.715396e-08 4.840355e+07 1.325661e+16 
1.327721e+00 1.350976e-02 3.120558e+54 4.582675e+46 5.278880e+45 2.743025e-08 4.840355e+07 1.312308e+16 
1.341231e+00 1.364722e-02 3.073520e+54 4.605918e+46 5.199323e+45 2.770936e-08 4.840355e+07 1.299089e+16 
1.354878e+00 1.378608e-02 3.027191e+54 4.629278e+46 5.120965e+45 2.799130e-08 4.840355e+07 1.286004e+16 
1.368665e+00 1.392636e-02 2.981560e+54 4.652757e+46 5.043787e+45 2.827612e-08 4.840355e+07 1.273051e+16 
1.382591e+00 1.406806e-02 2.936617e+54 4.676355e+46 4.967773e+45 2.856383e-08 4.840355e+07 1.260228e+16 
1.396659e+00 1.421121e-02 2.892352e+54 4.700073e+46 4.892904e+45 2.885447e-08 4.840355e+07 1.247534e+16 
1.410870e+00 1.435581e-02 2.848753e+54 4.723911e+46 4.819164e+45 2.914807e-08 4.840355e+07 1.234968e+16 
1.425226e+00 1.450188e-02 2.805812e+54 4.747870e+46 4.746535e+45 2.944466e-08 4.840355e+07 1.222528e+16 
1.439728e+00 1.464944e-02 2.763518e+54 4.771950e+46 4.675001e+45 2.974426e-08 4.840355e+07 1.210214e+16 
1.454377e+00 1.479850e-02 2.721861e+54 4.796152e+46 4.604544e+45 3.004691e-08 4.840355e+07 1.198024e+16 
1.469176e+00 1.494907e-02 2.680833e+54 4.820477e+46 4.535150e+45 3.035265e-08 4.840355e+07 1.185957e+16 
1.484125e+00 1.510118e-02 2.640422e+54 4.844925e+46 4.466801e+45 3.066149e-08 4.840355e+07 1.174011e+16 
1.499226e+00 1.525484e-02 2.600621e+54 4.869497e+46 4.399483e+45 3.097347e-08 4.840355e+07 1.162186e+16 
1.514481e+00 1.541006e-02 2.561420e+54 4.894194e+46 4.333179e+45 3.128863e-08 4.840355e+07 1.150480e+16 
1.529891e+00 1.556686e-02 2.522810e+54 4.919016e+46 4.267874e+45 3.160700e-08 4.840355e+07 1.138891e+16 
1.545458e+00 1.572526e-02 2.484781e+54 4.943963e+46 4.203553e+45 3.192860e-08 4.840355e+07 1.127420e+16 
1.561183e+00 1.588526e-02 2.447326e+54 4.969037e+46 4.140202e+45 3.225348e-08 4.840355e+07 1.116063e+16 
1.577068e+00 1.604690e-02 2.410435e+54 4.994238e+46 4.077806e+45 3.258167e-08 4.840355e+07 1.104822e+16 
1.593115e+00 1.621018e-02 2.374101e+54 5.019567e+46 4.016350e+45 3.291319e-08 4.840355e+07 1.093693e+16 
1.609325e+00 1.637512e-02 2.338314e+54 5.045025e+46 3.955820e+45 3.324809e-08 4.840355e+07 1.082677e+16 
1.625701e+00 1.654174e-02 2.303066e+54 5.070611e+46 3.896202e+45 3.358639e-08 4.840355e+07 1.071771e+16 
1.642242e+00 1.671005e-02 2.268350e+54 5.096327e+46 3.837483e+45 3.392814e-08 4.840355e+07 1.060976e+16 
1.658952e+00 1.688008e-02 2.234157e+54 5.122173e+46 3.779649e+45 3.427336e-08 4.840355e+07 1.050289e+16 
1.675832e+00 1.705184e-02 2.200479e+54 5.148150e+46 3.722686e+45 3.462210e-08 4.840355e+07 1.039710e+16 
1.692884e+00 1.722534e-02 2.167309e+54 5.174259e+46 3.666582e+45 3.497438e-08 4.840355e+07 1.029237e+16 
1.710110e+00 1.740061e-02 2.134639e+54 5.200500e+46 3.611323e+45 3.533025e-08 4.840355e+07 1.018870e+16 
1.727510e+00 1.757766e-02 2.102462e+54 5.226874e+46 3.556898e+45 3.568974e-08 4.840355e+07 1.008607e+16 
1.745088e+00 1.775652e-02 2.070769e+54 5.253382e+46 3.503292e+45 3.605289e-08 4.840355e+07 9.984479e+15 
1.762844e+00 1.793719e-02 2.039554e+54 5.280025e+46 3.450494e+45 3.641973e-08 4.840355e+07 9.883909e+15 
1.780782e+00 1.811971e-02 2.008810e+54 5.306802e+46 3.398492e+45 3.679031e-08 4.840355e+07 9.784352e+15 
1.798901e+00 1.830408e-02 1.978529e+54 5.333715e+46 3.347274e+45 3.716466e-08 4.840355e+07 9.685798e+15 
1.817205e+00 1.849033e-02 1.948704e+54 5.360764e+46 3.296828e+45 3.754281e-08 4.840355e+07 9.588236e+15 
1.835696e+00 1.867847e-02 1.919329e+54 5.387950e+46 3.247142e+45 3.792482e-08 4.840355e+07 9.491657e+15 
1.854374e+00 1.886852e-02 1.890397e+54 5.415275e+46 3.198205e+45 3.831071e-08 4.840355e+07 9.396051e+15 
1.873243e+00 1.906051e-02 1.861901e+54 5.442737e+46 3.150005e+45 3.870052e-08 4.840355e+07 9.301408e+15 
1.892303e+00 1.925446e-02 1.833834e+54 5.470339e+46 3.102532e+45 3.909431e-08 4.840355e+07 9.207718e+15 
1.911558e+00 1.945037e-02 1.806191e+54 5.498081e+46 3.055774e+45 3.949210e-08 4.840355e+07 9.114972e+15 
1.931008e+00 1.964828e-02 1.778964e+54 5.525963e+46 3.009721e+45 3.989393e-08 4.840355e+07 9.023160e+15 
1.950656e+00 1.984821e-02 1.752147e+54 5.553986e+46 2.964361e+45 4.029986e-08 4.840355e+07 8.932273e+15 
1.970504e+00 2.005017e-02 1.725735e+54 5.582152e+46 2.919686e+45 4.070992e-08 4.840355e+07 8.842301e+15 
1.990555e+00 2.025418e-02 1.699720e+54 5.610460e+46 2.875684e+45 4.112415e-08 4.840355e+07 8.753235e+15 
2.010809e+00 2.046027e-02 1.674098e+54 5.638912e+46 2.832345e+45 4.154259e-08 4.840355e+07 8.665067e+15 
2.031269e+00 2.066846e-02 1.648862e+54 5.667508e+46 2.789659e+45 4.196529e-08 4.840355e+07 8.577787e+15 
2.051938e+00 2.087876e-02 1.624007e+54 5.696249e+46 2.747616e+45 4.239230e-08 4.840355e+07 8.491386e+15 
2.072816e+00 2.109120e-02 1.599526e+54 5.725135e+46 2.706207e+45 4.282364e-08 4.840355e+07 8.405855e+15 
2.093908e+00 2.130581e-02 1.575414e+54 5.754168e+46 2.665422e+45 4.325938e-08 4.840355e+07 8.321186e+15 
2.115213e+00 2.152260e-02 1.551666e+54 5.783348e+46 2.625252e+45 4.369955e-08 4.840355e+07 8.237369e+15 
2.136736e+00 2.174160e-02 1.528275e+54 5.812675e+46 2.585687e+45 4.414420e-08 4.840355e+07 8.154397e+15 
2.158478e+00 2.196282e-02 1.505237e+54 5.842152e+46 2.546719e+45 4.459337e-08 4.840355e+07 8.072261e+15 
2.180440e+00 2.218629e-02 1.482547e+54 5.871777e+46 2.508337e+45 4.504712e-08 4.840355e+07 7.990952e+15 
2.202627e+00 2.241204e-02 1.460198e+54 5.901553e+46 2.470535e+45 4.550548e-08 4.840355e+07 7.910462e+15 
2.225039e+00 2.264009e-02 1.438186e+54 5.931480e+46 2.433302e+45 4.596850e-08 4.840355e+07 7.830782e+15 
2.247679e+00 2.287045e-02 1.416506e+54 5.961558e+46 2.396630e+45 4.643624e-08 4.840355e+07 7.751906e+15 
2.270549e+00 2.310316e-02 1.395153e+54 5.991789e+46 2.360510e+45 4.690873e-08 4.840355e+07 7.673823e+15 
2.293652e+00 2.333824e-02 1.374122e+54 6.022173e+46 2.324935e+45 4.738604e-08 4.840355e+07 7.596528e+15 
2.316991e+00 2.357571e-02 1.353408e+54 6.052711e+46 2.289897e+45 4.786820e-08 4.840355e+07 7.520010e+15 
2.340566e+00 2.381560e-02 1.333005e+54 6.083403e+46 2.255386e+45 4.835526e-08 4.840355e+07 7.444264e+15 
2.364382e+00 2.405793e-02 1.312911e+54 6.114251e+46 2.221395e+45 4.884728e-08 4.840355e+07 7.369280e+15 
2.388440e+00 2.430272e-02 1.293119e+54 6.145256e+46 2.187917e+45 4.934431e-08 4.840355e+07 7.295052e+15 
2.412743e+00 2.455000e-02 1.273626e+54 6.176417e+46 2.154943e+45 4.984640e-08 4.840355e+07 7.221572e+15 
2.437293e+00 2.479980e-02 1.254426e+54 6.207736e+46 2.122466e+45 5.035359e-08 4.840355e+07 7.148831e+15 
2.462092e+00 2.505214e-02 1.235516e+54 6.239214e+46 2.090479e+45 5.086595e-08 4.840355e+07 7.076824e+15 
2.487145e+00 2.530705e-02 1.216891e+54 6.270852e+46 2.058973e+45 5.138352e-08 4.840355e+07 7.005541e+15 
2.512452e+00 2.556456e-02 1.198547e+54 6.302649e+46 2.027943e+45 5.190635e-08 4.840355e+07 6.934977e+15 
2.538016e+00 2.582468e-02 1.180479e+54 6.334608e+46 1.997380e+45 5.243450e-08 4.840355e+07 6.865123e+15 
2.563841e+00 2.608745e-02 1.162683e+54 6.366729e+46 1.967278e+45 5.296803e-08 4.840355e+07 6.795973e+15 
2.589928e+00 2.635289e-02 1.145156e+54 6.399012e+46 1.937629e+45 5.350699e-08 4.840355e+07 6.727520e+15 
2.616281e+00 2.662104e-02 1.127893e+54 6.431459e+46 1.908427e+45 5.405143e-08 4.840355e+07 6.659756e+15 
2.642902e+00 2.689191e-02 1.110890e+54 6.464071e+46 1.879666e+45 5.460141e-08 4.840355e+07 6.592674e+15 
2.669794e+00 2.716554e-02 1.094144e+54 6.496847e+46 1.851338e+45 5.515699e-08 4.840355e+07 6.526269e+15 
2.696960e+00 2.744195e-02 1.077650e+54 6.529790e+46 1.823436e+45 5.571822e-08 4.840355e+07 6.460532e+15 
2.724402e+00 2.772118e-02 1.061404e+54 6.562899e+46 1.795956e+45 5.628516e-08 4.840355e+07 6.395457e+15 
2.752123e+00 2.800324e-02 1.045403e+54 6.596177e+46 1.768889e+45 5.685787e-08 4.840355e+07 6.331038e+15 
2.780126e+00 2.828818e-02 1.029644e+54 6.629623e+46 1.742230e+45 5.743641e-08 4.840355e+07 6.267268e+15 
2.808414e+00 2.857602e-02 1.014122e+54 6.663238e+46 1.715973e+45 5.802083e-08 4.840355e+07 6.204139e+15 
2.836990e+00 2.886678e-02 9.988341e+53 6.697023e+46 1.690112e+45 5.861120e-08 4.840355e+07 6.141647e+15 
2.865857e+00 2.916051e-02 9.837766e+53 6.730980e+46 1.664641e+45 5.920758e-08 4.840355e+07 6.079785e+15 
2.895018e+00 2.945722e-02 9.689461e+53 6.765109e+46 1.639553e+45 5.981003e-08 4.840355e+07 6.018545e+15 
2.924475e+00 2.975695e-02 9.543391e+53 6.799410e+46 1.614844e+45 6.041860e-08 4.840355e+07 5.957922e+15 
2.954232e+00 3.005973e-02 9.399523e+53 6.833885e+46 1.590507e+45 6.103337e-08 4.840355e+07 5.897910e+15 
2.984291e+00 3.036559e-02 9.257824e+53 6.868535e+46 1.566536e+45 6.165439e-08 4.840355e+07 5.838503e+15 
3.014657e+00 3.067457e-02 9.118260e+53 6.903361e+46 1.542927e+45 6.228173e-08 4.840355e+07 5.779693e+15 
3.045332e+00 3.098669e-02 8.980801e+53 6.938362e+46 1.519674e+45 6.291546e-08 4.840355e+07 5.721477e+15 
3.076318e+00 3.130198e-02 8.845413e+53 6.973542e+46 1.496771e+45 6.355563e-08 4.840355e+07 5.663846e+15 
3.107620e+00 3.162048e-02 8.712066e+53 7.008899e+46 1.474213e+45 6.420232e-08 4.840355e+07 5.606796e+15 
3.139241e+00 3.194223e-02 8.580729e+53 7.044435e+46 1.451996e+45 6.485559e-08 4.840355e+07 5.550321e+15 
3.171183e+00 3.226724e-02 8.451372e+53 7.080152e+46 1.430113e+45 6.551550e-08 4.840355e+07 5.494414e+15 
3.203450e+00 3.259557e-02 8.323964e+53 7.116049e+46 1.408560e+45 6.618213e-08 4.840355e+07 5.439071e+15 
3.236046e+00 3.292723e-02 8.198477e+53 7.152128e+46 1.387332e+45 6.685555e-08 4.840355e+07 5.384285e+15 
3.268973e+00 3.326227e-02 8.074882e+53 7.188390e+46 1.366423e+45 6.753581e-08 4.840355e+07 5.330051e+15 
3.302235e+00 3.360072e-02 7.953150e+53 7.224835e+46 1.345830e+45 6.822300e-08 4.840355e+07 5.276363e+15 
3.335836e+00 3.394261e-02 7.833253e+53 7.261465e+46 1.325547e+45 6.891718e-08 4.840355e+07 5.223216e+15 
3.369779e+00 3.428798e-02 7.715163e+53 7.298281e+46 1.305570e+45 6.961842e-08 4.840355e+07 5.170605e+15 
3.404067e+00 3.463687e-02 7.598853e+53 7.335283e+46 1.285894e+45 7.032680e-08 4.840355e+07 5.118523e+15 
3.438703e+00 3.498930e-02 7.484296e+53 7.372472e+46 1.266515e+45 7.104238e-08 4.840355e+07 5.066966e+15 
3.473693e+00 3.534532e-02 7.371466e+53 7.409850e+46 1.247427e+45 7.176525e-08 4.840355e+07 5.015928e+15 
3.509038e+00 3.570497e-02 7.260337e+53 7.447417e+46 1.228627e+45 7.249547e-08 4.840355e+07 4.965405e+15 
3.544743e+00 3.606827e-02 7.150883e+53 7.485174e+46 1.210111e+45 7.323312e-08 4.840355e+07 4.915390e+15 
3.580811e+00 3.643527e-02 7.043078e+53 7.523123e+46 1.191873e+45 7.397828e-08 4.840355e+07 4.865879e+15 
3.617247e+00 3.680600e-02 6.936899e+53 7.561264e+46 1.173911e+45 7.473102e-08 4.840355e+07 4.816866e+15 
3.654053e+00 3.718051e-02 6.832321e+53 7.599597e+46 1.156219e+45 7.549142e-08 4.840355e+07 4.768348e+15 
3.691233e+00 3.755883e-02 6.729318e+53 7.638125e+46 1.138794e+45 7.625955e-08 4.840355e+07 4.720318e+15 
3.728792e+00 3.794099e-02 6.627869e+53 7.676848e+46 1.121631e+45 7.703551e-08 4.840355e+07 4.672772e+15 
3.766733e+00 3.832705e-02 6.527949e+53 7.715767e+46 1.104727e+45 7.781935e-08 4.840355e+07 4.625705e+15 
3.805060e+00 3.871703e-02 6.429534e+53 7.754884e+46 1.088078e+45 7.861118e-08 4.840355e+07 4.579111e+15 
3.843777e+00 3.911098e-02 6.332604e+53 7.794198e+46 1.071680e+45 7.941106e-08 4.840355e+07 4.532988e+15 
3.882888e+00 3.950894e-02 6.237134e+53 7.833711e+46 1.055529e+45 8.021908e-08 4.840355e+07 4.487328e+15 
3.922397e+00 3.991095e-02 6.143104e+53 7.873425e+46 1.039621e+45 8.103532e-08 4.840355e+07 4.442129e+15 
3.962308e+00 4.031705e-02 6.050491e+53 7.913339e+46 1.023953e+45 8.185986e-08 4.840355e+07 4.397385e+15 
4.002625e+00 4.072728e-02 5.959274e+53 7.953456e+46 1.008521e+45 8.269280e-08 4.840355e+07 4.353092e+15 
4.043352e+00 4.114169e-02 5.869432e+53 7.993776e+46 9.933217e+44 8.353421e-08 4.840355e+07 4.309245e+15 
4.084494e+00 4.156031e-02 5.780944e+53 8.034300e+46 9.783515e+44 8.438418e-08 4.840355e+07 4.265839e+15 
4.126054e+00 4.198319e-02 5.693790e+53 8.075029e+46 9.636069e+44 8.524280e-08 4.840355e+07 4.222871e+15 
4.168037e+00 4.241038e-02 5.607950e+53 8.115964e+46 9.490845e+44 8.611016e-08 4.840355e+07 4.180335e+15 
4.210448e+00 4.284191e-02 5.523404e+53 8.157107e+46 9.347810e+44 8.698634e-08 4.840355e+07 4.138228e+15 
4.253290e+00 4.327783e-02 5.440132e+53 8.198458e+46 9.206930e+44 8.787144e-08 4.840355e+07 4.096545e+15 
4.296568e+00 4.371819e-02 5.358116e+53 8.240018e+46 9.068174e+44 8.876555e-08 4.840355e+07 4.055282e+15 
4.340286e+00 4.416303e-02 5.277336e+53 8.281788e+46 8.931508e+44 8.966875e-08 4.840355e+07 4.014435e+15 
4.384449e+00 4.461240e-02 5.197774e+53 8.323771e+46 8.796903e+44 9.058114e-08 4.840355e+07 3.973999e+15 
4.429061e+00 4.506633e-02 5.119410e+53 8.365965e+46 8.664326e+44 9.150282e-08 4.840355e+07 3.933970e+15 
4.474127e+00 4.552489e-02 5.042229e+53 8.408374e+46 8.533747e+44 9.243387e-08 4.840355e+07 3.894344e+15 
4.519652e+00 4.598811e-02 4.966210e+53 8.450997e+46 8.405136e+44 9.337440e-08 4.840355e+07 3.855118e+15 
4.565640e+00 4.645605e-02 4.891338e+53 8.493835e+46 8.278463e+44 9.432450e-08 4.840355e+07 3.816287e+15 
4.612097e+00 4.692874e-02 4.817594e+53 8.536891e+46 8.153700e+44 9.528426e-08 4.840355e+07 3.777847e+15 
4.659025e+00 4.740625e-02 4.744962e+53 8.580165e+46 8.030816e+44 9.625379e-08 4.840355e+07 3.739794e+15 
4.706432e+00 4.788862e-02 4.673425e+53 8.623657e+46 7.909785e+44 9.723319e-08 4.840355e+07 3.702124e+15 
4.754320e+00 4.837589e-02 4.602966e+53 8.667370e+46 7.790577e+44 9.822255e-08 4.840355e+07 3.664834e+15 
4.802696e+00 4.886812e-02 4.533569e+53 8.711304e+46 7.673167e+44 9.922198e-08 4.840355e+07 3.627919e+15 
4.851564e+00 4.936536e-02 4.465218e+53 8.755461e+46 7.557525e+44 1.002316e-07 4.840355e+07 3.591377e+15 
4.900930e+00 4.986766e-02 4.397898e+53 8.799841e+46 7.443627e+44 1.012514e-07 4.840355e+07 3.555202e+15 
4.950797e+00 5.037507e-02 4.331592e+53 8.844445e+46 7.331445e+44 1.022817e-07 4.840355e+07 3.519392e+15 
5.001172e+00 5.088765e-02 4.266286e+53 8.889276e+46 7.220954e+44 1.033224e-07 4.840355e+07 3.483942e+15 
5.052060e+00 5.140544e-02 4.201965e+53 8.934333e+46 7.112128e+44 1.043737e-07 4.840355e+07 3.448849e+15 
5.103465e+00 5.192849e-02 4.138613e+53 8.979619e+46 7.004942e+44 1.054358e-07 4.840355e+07 3.414110e+15 
5.155394e+00 5.245687e-02 4.076216e+53 9.025133e+46 6.899371e+44 1.065086e-07 4.840355e+07 3.379721e+15 
5.207851e+00 5.299063e-02 4.014760e+53 9.070878e+46 6.795392e+44 1.075923e-07 4.840355e+07 3.345678e+15 
5.260841e+00 5.352982e-02 3.954230e+53 9.116855e+46 6.692979e+44 1.086871e-07 4.840355e+07 3.311979e+15 
5.314371e+00 5.407449e-02 3.894612e+53 9.163064e+46 6.592110e+44 1.097930e-07 4.840355e+07 3.278618e+15 
5.368446e+00 5.462471e-02 3.835893e+53 9.209507e+46 6.492761e+44 1.109102e-07 4.840355e+07 3.245594e+15 
5.423070e+00 5.518052e-02 3.778060e+53 9.256185e+46 6.394910e+44 1.120387e-07 4.840355e+07 3.212902e+15 
5.478251e+00 5.574199e-02 3.721098e+53 9.303100e+46 6.298533e+44 1.131787e-07 4.840355e+07 3.180540e+15 
5.533993e+00 5.630917e-02 3.664995e+53 9.350252e+46 6.203609e+44 1.143303e-07 4.840355e+07 3.148503e+15 
5.590302e+00 5.688213e-02 3.609737e+53 9.397642e+46 6.110115e+44 1.154936e-07 4.840355e+07 3.116789e+15 
5.647184e+00 5.746091e-02 3.555313e+53 9.445273e+46 6.018030e+44 1.166688e-07 4.840355e+07 3.085395e+15 
5.704645e+00 5.804558e-02 3.501709e+53 9.493144e+46 5.927333e+44 1.178559e-07 4.840355e+07 3.054317e+15 
5.762691e+00 5.863620e-02 3.448913e+53 9.541257e+46 5.838003e+44 1.190551e-07 4.840355e+07 3.023552e+15 
5.821327e+00 5.923284e-02 3.396913e+53 9.589615e+46 5.750019e+44 1.202665e-07 4.840355e+07 2.993097e+15 
5.880560e+00 5.983554e-02 3.345697e+53 9.638216e+46 5.663362e+44 1.214903e-07 4.840355e+07 2.962948e+15 
5.940395e+00 6.044437e-02 3.295253e+53 9.687064e+46 5.578010e+44 1.227264e-07 4.840355e+07 2.933103e+15 
6.000840e+00 6.105940e-02 3.245569e+53 9.736159e+46 5.493944e+44 1.239752e-07 4.840355e+07 2.903559e+15 
6.061899e+00 6.168069e-02 3.196634e+53 9.785502e+46 5.411146e+44 1.252367e-07 4.840355e+07 2.874313e+15 
6.123580e+00 6.230830e-02 3.148437e+53 9.835095e+46 5.329595e+44 1.265110e-07 4.840355e+07 2.845361e+15 
6.185888e+00 6.294230e-02 3.100967e+53 9.884939e+46 5.249274e+44 1.277982e-07 4.840355e+07 2.816700e+15 
6.248830e+00 6.358275e-02 3.054212e+53 9.935036e+46 5.170162e+44 1.290986e-07 4.840355e+07 2.788329e+15 
6.312413e+00 6.422971e-02 3.008162e+53 9.985385e+46 5.092244e+44 1.304122e-07 4.840355e+07 2.760243e+15 
6.376643e+00 6.488326e-02 2.962806e+53 1.003599e+47 5.015499e+44 1.317392e-07 4.840355e+07 2.732440e+15 
6.441526e+00 6.554345e-02 2.918134e+53 1.008685e+47 4.939911e+44 1.330796e-07 4.840355e+07 2.704917e+15 
6.507069e+00 6.621037e-02 2.874136e+53 1.013797e+47 4.865462e+44 1.344337e-07 4.840355e+07 2.677671e+15 
6.573280e+00 6.688407e-02 2.830800e+53 1.018934e+47 4.792136e+44 1.358016e-07 4.840355e+07 2.650700e+15 
6.640164e+00 6.756462e-02 2.788118e+53 1.024098e+47 4.719914e+44 1.371834e-07 4.840355e+07 2.624001e+15 
6.707729e+00 6.825210e-02 2.746080e+53 1.029288e+47 4.648781e+44 1.385793e-07 4.840355e+07 2.597570e+15 
6.775981e+00 6.894658e-02 2.704675e+53 1.034504e+47 4.578720e+44 1.399893e-07 4.840355e+07 2.571405e+15 
6.844927e+00 6.964812e-02 2.663894e+53 1.039746e+47 4.509714e+44 1.414137e-07 4.840355e+07 2.545505e+15 
6.914575e+00 7.035680e-02 2.623728e+53 1.045015e+47 4.441749e+44 1.428527e-07 4.840355e+07 2.519865e+15 
6.984932e+00 7.107269e-02 2.584167e+53 1.050311e+47 4.374808e+44 1.443062e-07 4.840355e+07 2.494483e+15 
7.056005e+00 7.179586e-02 2.545203e+53 1.055633e+47 4.308876e+44 1.457745e-07 4.840355e+07 2.469357e+15 
7.127801e+00 7.252640e-02 2.506827e+53 1.060982e+47 4.243937e+44 1.472578e-07 4.840355e+07 2.444484e+15 
7.200327e+00 7.326436e-02 2.469029e+53 1.066359e+47 4.179978e+44 1.487562e-07 4.840355e+07 2.419861e+15 
7.273591e+00 7.400984e-02 2.431800e+53 1.071762e+47 4.116982e+44 1.502698e-07 4.840355e+07 2.395487e+15 
7.347601e+00 7.476290e-02 2.395133e+53 1.077193e+47 4.054935e+44 1.517988e-07 4.840355e+07 2.371358e+15 
7.422364e+00 7.552362e-02 2.359019e+53 1.082651e+47 3.993824e+44 1.533434e-07 4.840355e+07 2.347472e+15 
7.497888e+00 7.629209e-02 2.323449e+53 1.088137e+47 3.933633e+44 1.549037e-07 4.840355e+07 2.323827e+15 
7.574180e+00 7.706837e-02 2.288415e+53 1.093651e+47 3.874350e+44 1.564798e-07 4.840355e+07 2.300420e+15 
7.651248e+00 7.785255e-02 2.253910e+53 1.099193e+47 3.815960e+44 1.580721e-07 4.840355e+07 2.277249e+15 
7.729101e+00 7.864471e-02 2.219924e+53 1.104762e+47 3.758450e+44 1.596805e-07 4.840355e+07 2.254311e+15 
7.807745e+00 7.944493e-02 2.186451e+53 1.110360e+47 3.701807e+44 1.613052e-07 4.840355e+07 2.231604e+15 
7.887190e+00 8.025330e-02 2.153483e+53 1.115986e+47 3.646018e+44 1.629465e-07 4.840355e+07 2.209126e+15 
7.967444e+00 8.106988e-02 2.121011e+53 1.121641e+47 3.591069e+44 1.646045e-07 4.840355e+07 2.186874e+15 
8.048514e+00 8.189478e-02 2.089030e+53 1.127324e+47 3.536949e+44 1.662794e-07 4.840355e+07 2.164846e+15 
8.130408e+00 8.272807e-02 2.057530e+53 1.133036e+47 3.483644e+44 1.679713e-07 4.840355e+07 2.143040e+15 
8.213136e+00 8.356984e-02 2.026505e+53 1.138777e+47 3.431142e+44 1.696805e-07 4.840355e+07 2.121454e+15 
8.296706e+00 8.442018e-02 1.995948e+53 1.144546e+47 3.379432e+44 1.714070e-07 4.840355e+07 2.100086e+15 
8.381126e+00 8.527917e-02 1.965851e+53 1.150345e+47 3.328501e+44 1.731511e-07 4.840355e+07 2.078932e+15 
8.466406e+00 8.614689e-02 1.936209e+53 1.156174e+47 3.278338e+44 1.749129e-07 4.840355e+07 2.057992e+15 
