#t = 53893.530000 [s], N conservation: 8.972e-01 
#gam, dgam, dN/dgam, Ee*dN, dN/dgam/dt, dgam/dt, tad[s], tsyn[s] 
1.236888e+00 1.258551e-02 1.622675e+53 2.068068e+45 4.585605e+48 2.314138e-05 5.381281e+04 7.909828e+06 
1.249473e+00 1.271357e-02 1.598089e+53 2.078392e+45 4.516496e+48 2.337845e-05 5.381281e+04 7.830155e+06 
1.262187e+00 1.284293e-02 1.573874e+53 2.088767e+45 4.448429e+48 2.361797e-05 5.381281e+04 7.751285e+06 
1.275030e+00 1.297361e-02 1.550025e+53 2.099192e+45 4.381387e+48 2.385996e-05 5.381281e+04 7.673209e+06 
1.288003e+00 1.310562e-02 1.526538e+53 2.109668e+45 4.315356e+48 2.410445e-05 5.381281e+04 7.595919e+06 
1.301109e+00 1.323897e-02 1.503405e+53 2.120196e+45 4.250320e+48 2.435146e-05 5.381281e+04 7.519408e+06 
1.314348e+00 1.337368e-02 1.480622e+53 2.130775e+45 4.186264e+48 2.460101e-05 5.381281e+04 7.443668e+06 
1.327721e+00 1.350976e-02 1.458184e+53 2.141406e+45 4.123173e+48 2.485315e-05 5.381281e+04 7.368691e+06 
1.341231e+00 1.364722e-02 1.436085e+53 2.152089e+45 4.061033e+48 2.510788e-05 5.381281e+04 7.294468e+06 
1.354878e+00 1.378608e-02 1.414320e+53 2.162824e+45 3.999830e+48 2.536525e-05 5.381281e+04 7.220994e+06 
1.368665e+00 1.392636e-02 1.392885e+53 2.173612e+45 3.939549e+48 2.562527e-05 5.381281e+04 7.148259e+06 
1.382591e+00 1.406806e-02 1.371773e+53 2.184452e+45 3.880177e+48 2.588798e-05 5.381281e+04 7.076257e+06 
1.396659e+00 1.421121e-02 1.350981e+53 2.195345e+45 3.821699e+48 2.615341e-05 5.381281e+04 7.004980e+06 
1.410870e+00 1.435581e-02 1.330504e+53 2.206292e+45 3.764103e+48 2.642157e-05 5.381281e+04 6.934422e+06 
1.425226e+00 1.450188e-02 1.310336e+53 2.217292e+45 3.707374e+48 2.669250e-05 5.381281e+04 6.864574e+06 
1.439728e+00 1.464944e-02 1.290473e+53 2.228345e+45 3.651501e+48 2.696624e-05 5.381281e+04 6.795429e+06 
1.454377e+00 1.479850e-02 1.270911e+53 2.239453e+45 3.596470e+48 2.724280e-05 5.381281e+04 6.726981e+06 
1.469176e+00 1.494907e-02 1.251644e+53 2.250615e+45 3.542268e+48 2.752222e-05 5.381281e+04 6.659223e+06 
1.484125e+00 1.510118e-02 1.232669e+53 2.261831e+45 3.488883e+48 2.780453e-05 5.381281e+04 6.592147e+06 
1.499226e+00 1.525484e-02 1.213981e+53 2.273102e+45 3.436302e+48 2.808976e-05 5.381281e+04 6.525746e+06 
1.514481e+00 1.541006e-02 1.195576e+53 2.284427e+45 3.384514e+48 2.837794e-05 5.381281e+04 6.460015e+06 
1.529891e+00 1.556686e-02 1.177449e+53 2.295809e+45 3.333507e+48 2.866910e-05 5.381281e+04 6.394945e+06 
1.545458e+00 1.572526e-02 1.159596e+53 2.307245e+45 3.283268e+48 2.896327e-05 5.381281e+04 6.330531e+06 
1.561183e+00 1.588526e-02 1.142013e+53 2.318737e+45 3.233786e+48 2.926049e-05 5.381281e+04 6.266766e+06 
1.577068e+00 1.604690e-02 1.124696e+53 2.330285e+45 3.185050e+48 2.956078e-05 5.381281e+04 6.203643e+06 
1.593115e+00 1.621018e-02 1.107642e+53 2.341890e+45 3.137049e+48 2.986417e-05 5.381281e+04 6.141156e+06 
1.609325e+00 1.637512e-02 1.090845e+53 2.353551e+45 3.089771e+48 3.017071e-05 5.381281e+04 6.079298e+06 
1.625701e+00 1.654174e-02 1.074302e+53 2.365268e+45 3.043205e+48 3.048043e-05 5.381281e+04 6.018063e+06 
1.642242e+00 1.671005e-02 1.058010e+53 2.377043e+45 2.997341e+48 3.079334e-05 5.381281e+04 5.957445e+06 
1.658952e+00 1.688008e-02 1.041964e+53 2.388875e+45 2.952169e+48 3.110951e-05 5.381281e+04 5.897438e+06 
1.675832e+00 1.705184e-02 1.026161e+53 2.400764e+45 2.907677e+48 3.142894e-05 5.381281e+04 5.838035e+06 
1.692884e+00 1.722534e-02 1.010597e+53 2.412711e+45 2.863856e+48 3.175168e-05 5.381281e+04 5.779231e+06 
1.710110e+00 1.740061e-02 9.952688e+52 2.424717e+45 2.820695e+48 3.207777e-05 5.381281e+04 5.721019e+06 
1.727510e+00 1.757766e-02 9.801722e+52 2.436780e+45 2.778185e+48 3.240724e-05 5.381281e+04 5.663393e+06 
1.745088e+00 1.775652e-02 9.653041e+52 2.448902e+45 2.736315e+48 3.274013e-05 5.381281e+04 5.606347e+06 
1.762844e+00 1.793719e-02 9.506609e+52 2.461083e+45 2.695076e+48 3.307646e-05 5.381281e+04 5.549877e+06 
1.780782e+00 1.811971e-02 9.362393e+52 2.473324e+45 2.654459e+48 3.341628e-05 5.381281e+04 5.493975e+06 
1.798901e+00 1.830408e-02 9.220360e+52 2.485623e+45 2.614454e+48 3.375963e-05 5.381281e+04 5.438636e+06 
1.817205e+00 1.849033e-02 9.080475e+52 2.497982e+45 2.575052e+48 3.410654e-05 5.381281e+04 5.383854e+06 
1.835696e+00 1.867847e-02 8.942708e+52 2.510401e+45 2.536244e+48 3.445705e-05 5.381281e+04 5.329625e+06 
1.854374e+00 1.886852e-02 8.807025e+52 2.522881e+45 2.498021e+48 3.481119e-05 5.381281e+04 5.275941e+06 
1.873243e+00 1.906051e-02 8.673396e+52 2.535420e+45 2.460373e+48 3.516901e-05 5.381281e+04 5.222798e+06 
1.892303e+00 1.925446e-02 8.541788e+52 2.548021e+45 2.423293e+48 3.553055e-05 5.381281e+04 5.170191e+06 
1.911558e+00 1.945037e-02 8.412173e+52 2.560683e+45 2.386772e+48 3.589584e-05 5.381281e+04 5.118113e+06 
1.931008e+00 1.964828e-02 8.284519e+52 2.573405e+45 2.350801e+48 3.626493e-05 5.381281e+04 5.066560e+06 
1.950656e+00 1.984821e-02 8.158797e+52 2.586190e+45 2.315373e+48 3.663784e-05 5.381281e+04 5.015527e+06 
1.970504e+00 2.005017e-02 8.034978e+52 2.599036e+45 2.280478e+48 3.701464e-05 5.381281e+04 4.965007e+06 
1.990555e+00 2.025418e-02 7.913033e+52 2.611945e+45 2.246109e+48 3.739535e-05 5.381281e+04 4.914996e+06 
2.010809e+00 2.046027e-02 7.792934e+52 2.624915e+45 2.212258e+48 3.778001e-05 5.381281e+04 4.865489e+06 
2.031269e+00 2.066846e-02 7.674652e+52 2.637949e+45 2.178918e+48 3.816868e-05 5.381281e+04 4.816481e+06 
2.051938e+00 2.087876e-02 7.558161e+52 2.651045e+45 2.146080e+48 3.856138e-05 5.381281e+04 4.767966e+06 
2.072816e+00 2.109120e-02 7.443433e+52 2.664205e+45 2.113736e+48 3.895817e-05 5.381281e+04 4.719940e+06 
2.093908e+00 2.130581e-02 7.330441e+52 2.677428e+45 2.081880e+48 3.935909e-05 5.381281e+04 4.672398e+06 
2.115213e+00 2.152260e-02 7.219160e+52 2.690716e+45 2.050505e+48 3.976418e-05 5.381281e+04 4.625334e+06 
2.136736e+00 2.174160e-02 7.109564e+52 2.704067e+45 2.019602e+48 4.017349e-05 5.381281e+04 4.578745e+06 
2.158478e+00 2.196282e-02 7.001626e+52 2.717483e+45 1.989165e+48 4.058706e-05 5.381281e+04 4.532625e+06 
2.180440e+00 2.218629e-02 6.895323e+52 2.730963e+45 1.959186e+48 4.100493e-05 5.381281e+04 4.486969e+06 
2.202627e+00 2.241204e-02 6.790629e+52 2.744508e+45 1.929660e+48 4.142716e-05 5.381281e+04 4.441774e+06 
2.225039e+00 2.264009e-02 6.687520e+52 2.758119e+45 1.900578e+48 4.185378e-05 5.381281e+04 4.397033e+06 
2.247679e+00 2.287045e-02 6.585972e+52 2.771795e+45 1.871935e+48 4.228485e-05 5.381281e+04 4.352743e+06 
2.270549e+00 2.310316e-02 6.485961e+52 2.785537e+45 1.843723e+48 4.272042e-05 5.381281e+04 4.308900e+06 
2.293652e+00 2.333824e-02 6.387464e+52 2.799345e+45 1.815936e+48 4.316052e-05 5.381281e+04 4.265498e+06 
2.316991e+00 2.357571e-02 6.290459e+52 2.813220e+45 1.788569e+48 4.360521e-05 5.381281e+04 4.222533e+06 
2.340566e+00 2.381560e-02 6.194923e+52 2.827161e+45 1.761613e+48 4.405454e-05 5.381281e+04 4.180001e+06 
2.364382e+00 2.405793e-02 6.100833e+52 2.841169e+45 1.735064e+48 4.450856e-05 5.381281e+04 4.137897e+06 
2.388440e+00 2.430272e-02 6.008167e+52 2.855245e+45 1.708915e+48 4.496731e-05 5.381281e+04 4.096217e+06 
2.412743e+00 2.455000e-02 5.916905e+52 2.869388e+45 1.683161e+48 4.543085e-05 5.381281e+04 4.054958e+06 
2.437293e+00 2.479980e-02 5.827025e+52 2.883600e+45 1.657794e+48 4.589923e-05 5.381281e+04 4.014113e+06 
2.462092e+00 2.505214e-02 5.738506e+52 2.897879e+45 1.632810e+48 4.637251e-05 5.381281e+04 3.973681e+06 
2.487145e+00 2.530705e-02 5.651327e+52 2.912227e+45 1.608202e+48 4.685072e-05 5.381281e+04 3.933655e+06 
2.512452e+00 2.556456e-02 5.565468e+52 2.926644e+45 1.583965e+48 4.733393e-05 5.381281e+04 3.894033e+06 
2.538016e+00 2.582468e-02 5.480910e+52 2.941130e+45 1.560093e+48 4.782219e-05 5.381281e+04 3.854809e+06 
2.563841e+00 2.608745e-02 5.397633e+52 2.955685e+45 1.536581e+48 4.831556e-05 5.381281e+04 3.815981e+06 
2.589928e+00 2.635289e-02 5.315616e+52 2.970310e+45 1.513423e+48 4.881408e-05 5.381281e+04 3.777544e+06 
2.616281e+00 2.662104e-02 5.234842e+52 2.985006e+45 1.490615e+48 4.931782e-05 5.381281e+04 3.739494e+06 
2.642902e+00 2.689191e-02 5.155291e+52 2.999771e+45 1.468150e+48 4.982683e-05 5.381281e+04 3.701828e+06 
2.669794e+00 2.716554e-02 5.076945e+52 3.014607e+45 1.446024e+48 5.034116e-05 5.381281e+04 3.664541e+06 
2.696960e+00 2.744195e-02 4.999785e+52 3.029514e+45 1.424231e+48 5.086088e-05 5.381281e+04 3.627629e+06 
2.724402e+00 2.772118e-02 4.923795e+52 3.044493e+45 1.402766e+48 5.138604e-05 5.381281e+04 3.591089e+06 
2.752123e+00 2.800324e-02 4.848955e+52 3.059543e+45 1.381625e+48 5.191669e-05 5.381281e+04 3.554917e+06 
2.780126e+00 2.828818e-02 4.775249e+52 3.074665e+45 1.360803e+48 5.245291e-05 5.381281e+04 3.519110e+06 
2.808414e+00 2.857602e-02 4.702660e+52 3.089859e+45 1.340295e+48 5.299475e-05 5.381281e+04 3.483663e+06 
2.836990e+00 2.886678e-02 4.631170e+52 3.105125e+45 1.320095e+48 5.354226e-05 5.381281e+04 3.448573e+06 
2.865857e+00 2.916051e-02 4.560763e+52 3.120465e+45 1.300200e+48 5.409552e-05 5.381281e+04 3.413837e+06 
2.895018e+00 2.945722e-02 4.491423e+52 3.135877e+45 1.280605e+48 5.465458e-05 5.381281e+04 3.379451e+06 
2.924475e+00 2.975695e-02 4.423133e+52 3.151364e+45 1.261305e+48 5.521950e-05 5.381281e+04 3.345411e+06 
2.954232e+00 3.005973e-02 4.355878e+52 3.166923e+45 1.242296e+48 5.579035e-05 5.381281e+04 3.311713e+06 
2.984291e+00 3.036559e-02 4.289642e+52 3.182557e+45 1.223574e+48 5.636720e-05 5.381281e+04 3.278356e+06 
3.014657e+00 3.067457e-02 4.224409e+52 3.198266e+45 1.205134e+48 5.695010e-05 5.381281e+04 3.245334e+06 
3.045332e+00 3.098669e-02 4.160165e+52 3.214049e+45 1.186971e+48 5.753912e-05 5.381281e+04 3.212645e+06 
3.076318e+00 3.130198e-02 4.096894e+52 3.229907e+45 1.169082e+48 5.813433e-05 5.381281e+04 3.180285e+06 
3.107620e+00 3.162048e-02 4.034582e+52 3.245841e+45 1.151463e+48 5.873580e-05 5.381281e+04 3.148251e+06 
3.139241e+00 3.194223e-02 3.973214e+52 3.261850e+45 1.134110e+48 5.934359e-05 5.381281e+04 3.116540e+06 
3.171183e+00 3.226724e-02 3.912776e+52 3.277935e+45 1.117018e+48 5.995778e-05 5.381281e+04 3.085148e+06 
3.203450e+00 3.259557e-02 3.853254e+52 3.294097e+45 1.100183e+48 6.057842e-05 5.381281e+04 3.054072e+06 
3.236046e+00 3.292723e-02 3.794634e+52 3.310335e+45 1.083603e+48 6.120560e-05 5.381281e+04 3.023310e+06 
3.268973e+00 3.326227e-02 3.736903e+52 3.326651e+45 1.067272e+48 6.183937e-05 5.381281e+04 2.992857e+06 
3.302235e+00 3.360072e-02 3.680046e+52 3.343043e+45 1.051187e+48 6.247983e-05 5.381281e+04 2.962711e+06 
3.335836e+00 3.394261e-02 3.624051e+52 3.359514e+45 1.035345e+48 6.312702e-05 5.381281e+04 2.932869e+06 
3.369779e+00 3.428798e-02 3.568905e+52 3.376062e+45 1.019741e+48 6.378104e-05 5.381281e+04 2.903327e+06 
3.404067e+00 3.463687e-02 3.514594e+52 3.392689e+45 1.004373e+48 6.444195e-05 5.381281e+04 2.874083e+06 
3.438703e+00 3.498930e-02 3.461107e+52 3.409394e+45 9.892361e+47 6.510983e-05 5.381281e+04 2.845133e+06 
3.473693e+00 3.534532e-02 3.408430e+52 3.426178e+45 9.743275e+47 6.578476e-05 5.381281e+04 2.816475e+06 
3.509038e+00 3.570497e-02 3.356552e+52 3.443042e+45 9.596435e+47 6.646680e-05 5.381281e+04 2.788106e+06 
3.544743e+00 3.606827e-02 3.305460e+52 3.459985e+45 9.451808e+47 6.715605e-05 5.381281e+04 2.760022e+06 
3.580811e+00 3.643527e-02 3.255143e+52 3.477008e+45 9.309361e+47 6.785257e-05 5.381281e+04 2.732221e+06 
3.617247e+00 3.680600e-02 3.205589e+52 3.494112e+45 9.169061e+47 6.855645e-05 5.381281e+04 2.704701e+06 
3.654053e+00 3.718051e-02 3.156786e+52 3.511296e+45 9.030875e+47 6.926777e-05 5.381281e+04 2.677457e+06 
3.691233e+00 3.755883e-02 3.108723e+52 3.528561e+45 8.894772e+47 6.998661e-05 5.381281e+04 2.650488e+06 
3.728792e+00 3.794099e-02 3.061388e+52 3.545908e+45 8.760720e+47 7.071305e-05 5.381281e+04 2.623790e+06 
3.766733e+00 3.832705e-02 3.014771e+52 3.563336e+45 8.628689e+47 7.144717e-05 5.381281e+04 2.597362e+06 
3.805060e+00 3.871703e-02 2.968861e+52 3.580846e+45 8.498647e+47 7.218906e-05 5.381281e+04 2.571200e+06 
3.843777e+00 3.911098e-02 2.923647e+52 3.598439e+45 8.370565e+47 7.293881e-05 5.381281e+04 2.545301e+06 
3.882888e+00 3.950894e-02 2.879119e+52 3.616114e+45 8.244413e+47 7.369649e-05 5.381281e+04 2.519663e+06 
3.922397e+00 3.991095e-02 2.835266e+52 3.633872e+45 8.120163e+47 7.446221e-05 5.381281e+04 2.494283e+06 
3.962308e+00 4.031705e-02 2.792078e+52 3.651713e+45 7.997785e+47 7.523603e-05 5.381281e+04 2.469159e+06 
4.002625e+00 4.072728e-02 2.749545e+52 3.669639e+45 7.877251e+47 7.601806e-05 5.381281e+04 2.444288e+06 
4.043352e+00 4.114169e-02 2.707656e+52 3.687648e+45 7.758534e+47 7.680839e-05 5.381281e+04 2.419668e+06 
4.084494e+00 4.156031e-02 2.666404e+52 3.705742e+45 7.641606e+47 7.760710e-05 5.381281e+04 2.395295e+06 
4.126054e+00 4.198319e-02 2.625776e+52 3.723920e+45 7.526441e+47 7.841429e-05 5.381281e+04 2.371168e+06 
4.168037e+00 4.241038e-02 2.585765e+52 3.742183e+45 7.413011e+47 7.923006e-05 5.381281e+04 2.347284e+06 
4.210448e+00 4.284191e-02 2.546361e+52 3.760532e+45 7.301290e+47 8.005449e-05 5.381281e+04 2.323641e+06 
4.253290e+00 4.327783e-02 2.507555e+52 3.778967e+45 7.191253e+47 8.088768e-05 5.381281e+04 2.300236e+06 
4.296568e+00 4.371819e-02 2.469337e+52 3.797488e+45 7.082875e+47 8.172973e-05 5.381281e+04 2.277066e+06 
4.340286e+00 4.416303e-02 2.431699e+52 3.816095e+45 6.976130e+47 8.258073e-05 5.381281e+04 2.254130e+06 
4.384449e+00 4.461240e-02 2.394632e+52 3.834789e+45 6.870994e+47 8.344079e-05 5.381281e+04 2.231425e+06 
4.429061e+00 4.506633e-02 2.358127e+52 3.853570e+45 6.767442e+47 8.431001e-05 5.381281e+04 2.208949e+06 
4.474127e+00 4.552489e-02 2.322176e+52 3.872439e+45 6.665451e+47 8.518849e-05 5.381281e+04 2.186699e+06 
4.519652e+00 4.598811e-02 2.286771e+52 3.891396e+45 6.564996e+47 8.607633e-05 5.381281e+04 2.164673e+06 
4.565640e+00 4.645605e-02 2.251902e+52 3.910441e+45 6.466056e+47 8.697363e-05 5.381281e+04 2.142869e+06 
4.612097e+00 4.692874e-02 2.217563e+52 3.929574e+45 6.368607e+47 8.788049e-05 5.381281e+04 2.121284e+06 
4.659025e+00 4.740625e-02 2.183745e+52 3.948796e+45 6.272627e+47 8.879704e-05 5.381281e+04 2.099918e+06 
4.706432e+00 4.788862e-02 2.150440e+52 3.968108e+45 6.178093e+47 8.972337e-05 5.381281e+04 2.078766e+06 
4.754320e+00 4.837589e-02 2.117640e+52 3.987509e+45 6.084984e+47 9.065959e-05 5.381281e+04 2.057827e+06 
4.802696e+00 4.886812e-02 2.085338e+52 4.007000e+45 5.993278e+47 9.160581e-05 5.381281e+04 2.037099e+06 
4.851564e+00 4.936536e-02 2.053526e+52 4.026582e+45 5.902954e+47 9.256214e-05 5.381281e+04 2.016580e+06 
4.900930e+00 4.986766e-02 2.022197e+52 4.046254e+45 5.813991e+47 9.352870e-05 5.381281e+04 1.996268e+06 
4.950797e+00 5.037507e-02 1.991344e+52 4.066017e+45 5.726369e+47 9.450561e-05 5.381281e+04 1.976160e+06 
5.001172e+00 5.088765e-02 1.960958e+52 4.085872e+45 5.640068e+47 9.549297e-05 5.381281e+04 1.956255e+06 
5.052060e+00 5.140544e-02 1.931034e+52 4.105819e+45 5.555067e+47 9.649090e-05 5.381281e+04 1.936550e+06 
5.103465e+00 5.192849e-02 1.901565e+52 4.125857e+45 5.471347e+47 9.749952e-05 5.381281e+04 1.917044e+06 
5.155394e+00 5.245687e-02 1.872542e+52 4.145988e+45 5.388889e+47 9.851896e-05 5.381281e+04 1.897735e+06 
5.207851e+00 5.299063e-02 1.843960e+52 4.166212e+45 5.307674e+47 9.954932e-05 5.381281e+04 1.878619e+06 
5.260841e+00 5.352982e-02 1.815812e+52 4.186529e+45 5.227683e+47 1.005907e-04 5.381281e+04 1.859697e+06 
5.314371e+00 5.407449e-02 1.788092e+52 4.206940e+45 5.148897e+47 1.016434e-04 5.381281e+04 1.840965e+06 
5.368446e+00 5.462471e-02 1.760792e+52 4.227444e+45 5.071299e+47 1.027073e-04 5.381281e+04 1.822421e+06 
5.423070e+00 5.518052e-02 1.733907e+52 4.248043e+45 4.994870e+47 1.037826e-04 5.381281e+04 1.804065e+06 
5.478251e+00 5.574199e-02 1.707429e+52 4.268736e+45 4.919593e+47 1.048695e-04 5.381281e+04 1.785893e+06 
5.533993e+00 5.630917e-02 1.681354e+52 4.289525e+45 4.845450e+47 1.059681e-04 5.381281e+04 1.767904e+06 
5.590302e+00 5.688213e-02 1.655675e+52 4.310409e+45 4.772425e+47 1.070785e-04 5.381281e+04 1.750097e+06 
5.647184e+00 5.746091e-02 1.630386e+52 4.331388e+45 4.700501e+47 1.082009e-04 5.381281e+04 1.732469e+06 
5.704645e+00 5.804558e-02 1.605481e+52 4.352464e+45 4.629660e+47 1.093353e-04 5.381281e+04 1.715018e+06 
5.762691e+00 5.863620e-02 1.580954e+52 4.373635e+45 4.559887e+47 1.104820e-04 5.381281e+04 1.697743e+06 
5.821327e+00 5.923284e-02 1.556800e+52 4.394904e+45 4.491166e+47 1.116411e-04 5.381281e+04 1.680642e+06 
5.880560e+00 5.983554e-02 1.533012e+52 4.416270e+45 4.423480e+47 1.128127e-04 5.381281e+04 1.663714e+06 
5.940395e+00 6.044437e-02 1.509586e+52 4.437734e+45 4.356814e+47 1.139969e-04 5.381281e+04 1.646956e+06 
6.000840e+00 6.105940e-02 1.486515e+52 4.459295e+45 4.291153e+47 1.151939e-04 5.381281e+04 1.630367e+06 
6.061899e+00 6.168069e-02 1.463795e+52 4.480954e+45 4.226482e+47 1.164038e-04 5.381281e+04 1.613945e+06 
6.123580e+00 6.230830e-02 1.441421e+52 4.502713e+45 4.162785e+47 1.176269e-04 5.381281e+04 1.597688e+06 
6.185888e+00 6.294230e-02 1.419386e+52 4.524570e+45 4.100048e+47 1.188631e-04 5.381281e+04 1.581595e+06 
6.248830e+00 6.358275e-02 1.397686e+52 4.546526e+45 4.038257e+47 1.201128e-04 5.381281e+04 1.565664e+06 
6.312413e+00 6.422971e-02 1.376315e+52 4.568582e+45 3.977397e+47 1.213760e-04 5.381281e+04 1.549894e+06 
6.376643e+00 6.488326e-02 1.355269e+52 4.590739e+45 3.917454e+47 1.226529e-04 5.381281e+04 1.534282e+06 
6.441526e+00 6.554345e-02 1.334543e+52 4.612995e+45 3.858415e+47 1.239436e-04 5.381281e+04 1.518828e+06 
6.507069e+00 6.621037e-02 1.314132e+52 4.635353e+45 3.800265e+47 1.252483e-04 5.381281e+04 1.503529e+06 
6.573280e+00 6.688407e-02 1.294032e+52 4.657811e+45 3.742992e+47 1.265672e-04 5.381281e+04 1.488385e+06 
6.640164e+00 6.756462e-02 1.274236e+52 4.680371e+45 3.686582e+47 1.279005e-04 5.381281e+04 1.473393e+06 
6.707729e+00 6.825210e-02 1.254742e+52 4.703033e+45 3.631022e+47 1.292482e-04 5.381281e+04 1.458552e+06 
6.775981e+00 6.894658e-02 1.235544e+52 4.725797e+45 3.576299e+47 1.306106e-04 5.381281e+04 1.443860e+06 
6.844927e+00 6.964812e-02 1.216637e+52 4.748664e+45 3.522401e+47 1.319878e-04 5.381281e+04 1.429317e+06 
6.914575e+00 7.035680e-02 1.198018e+52 4.771634e+45 3.469315e+47 1.333800e-04 5.381281e+04 1.414920e+06 
6.984932e+00 7.107269e-02 1.179682e+52 4.794707e+45 3.417030e+47 1.347874e-04 5.381281e+04 1.400668e+06 
7.056005e+00 7.179586e-02 1.161625e+52 4.817884e+45 3.365532e+47 1.362101e-04 5.381281e+04 1.386559e+06 
7.127801e+00 7.252640e-02 1.143842e+52 4.841165e+45 3.314811e+47 1.376484e-04 5.381281e+04 1.372593e+06 
7.200327e+00 7.326436e-02 1.126330e+52 4.864550e+45 3.264854e+47 1.391024e-04 5.381281e+04 1.358767e+06 
7.273591e+00 7.400984e-02 1.109083e+52 4.888040e+45 3.215649e+47 1.405722e-04 5.381281e+04 1.345081e+06 
7.347601e+00 7.476290e-02 1.092099e+52 4.911635e+45 3.167187e+47 1.420582e-04 5.381281e+04 1.331532e+06 
7.422364e+00 7.552362e-02 1.075374e+52 4.935336e+45 3.119455e+47 1.435603e-04 5.381281e+04 1.318120e+06 
7.497888e+00 7.629209e-02 1.058903e+52 4.959143e+45 3.072442e+47 1.450790e-04 5.381281e+04 1.304843e+06 
7.574180e+00 7.706837e-02 1.042682e+52 4.983055e+45 3.026137e+47 1.466142e-04 5.381281e+04 1.291700e+06 
7.651248e+00 7.785255e-02 1.026708e+52 5.007075e+45 2.980531e+47 1.481663e-04 5.381281e+04 1.278689e+06 
7.729101e+00 7.864471e-02 1.010976e+52 5.031201e+45 2.935612e+47 1.497354e-04 5.381281e+04 1.265809e+06 
7.807745e+00 7.944493e-02 9.954844e+51 5.055435e+45 2.891369e+47 1.513218e-04 5.381281e+04 1.253059e+06 
7.887190e+00 8.025330e-02 9.802281e+51 5.079776e+45 2.847794e+47 1.529255e-04 5.381281e+04 1.240438e+06 
7.967444e+00 8.106988e-02 9.652039e+51 5.104225e+45 2.804875e+47 1.545469e-04 5.381281e+04 1.227943e+06 
8.048514e+00 8.189478e-02 9.504083e+51 5.128783e+45 2.762603e+47 1.561862e-04 5.381281e+04 1.215575e+06 
8.130408e+00 8.272807e-02 9.358377e+51 5.153450e+45 2.720968e+47 1.578434e-04 5.381281e+04 1.203331e+06 
8.213136e+00 8.356984e-02 9.214889e+51 5.178225e+45 2.679961e+47 1.595190e-04 5.381281e+04 1.191210e+06 
8.296706e+00 8.442018e-02 9.073583e+51 5.203110e+45 2.639572e+47 1.612130e-04 5.381281e+04 1.179211e+06 
8.381126e+00 8.527917e-02 8.934428e+51 5.228105e+45 2.599791e+47 1.629257e-04 5.381281e+04 1.167333e+06 
8.466406e+00 8.614689e-02 8.797390e+51 5.253210e+45 2.560610e+47 1.646572e-04 5.381281e+04 1.155575e+06 
