#1. No. 2. t/tsd  3. t[s] 4. dt[s] 5. vej[cm/s] 6. rej[cm] 7. vnb[cm/s] 8. rnb[cm] 9. Bnb[G] 10. Lpsr[erg/s]
36 6.093993e-04 1.055442e+03 1.580792e+00 4.805809e+07 7.608378e+10 3.844647e+07 6.086702e+10 9.574521e+06 6.528669e+45 
37 6.103134e-04 1.057025e+03 1.583163e+00 4.809412e+07 7.625503e+10 3.847529e+07 6.100402e+10 9.549439e+06 6.528669e+45 
38 6.112289e-04 1.058611e+03 1.585538e+00 4.813017e+07 7.642667e+10 3.850414e+07 6.114133e+10 9.524424e+06 6.528669e+45 
39 6.121457e-04 1.060199e+03 1.587916e+00 4.816626e+07 7.659869e+10 3.853301e+07 6.127895e+10 9.499474e+06 6.528669e+45 
40 6.130640e-04 1.061789e+03 1.590298e+00 4.820237e+07 7.677110e+10 3.856189e+07 6.141688e+10 9.474589e+06 6.528669e+45 
41 6.139836e-04 1.063381e+03 1.592683e+00 4.823851e+07 7.694390e+10 3.859081e+07 6.155512e+10 9.449769e+06 6.528669e+45 
42 6.149045e-04 1.064977e+03 1.595072e+00 4.827467e+07 7.711709e+10 3.861974e+07 6.169367e+10 9.425015e+06 6.528669e+45 
43 6.158269e-04 1.066574e+03 1.597465e+00 4.831086e+07 7.729067e+10 3.864869e+07 6.183254e+10 9.400325e+06 6.528669e+45 
44 6.167506e-04 1.068174e+03 1.599861e+00 4.834708e+07 7.746464e+10 3.867767e+07 6.197171e+10 9.375700e+06 6.528669e+45 
45 6.176758e-04 1.069776e+03 1.602261e+00 4.838333e+07 7.763900e+10 3.870666e+07 6.211120e+10 9.351139e+06 6.528669e+45 
46 6.186023e-04 1.071381e+03 1.604664e+00 4.841960e+07 7.781375e+10 3.873568e+07 6.225100e+10 9.326643e+06 6.528669e+45 
47 6.195302e-04 1.072988e+03 1.607071e+00 4.845591e+07 7.798890e+10 3.876472e+07 6.239112e+10 9.302211e+06 6.528669e+45 
48 6.204595e-04 1.074597e+03 1.609482e+00 4.849223e+07 7.816444e+10 3.879379e+07 6.253155e+10 9.277843e+06 6.528669e+45 
49 6.213902e-04 1.076209e+03 1.611896e+00 4.852859e+07 7.834038e+10 3.882287e+07 6.267230e+10 9.253539e+06 6.528669e+45 
50 6.223222e-04 1.077824e+03 1.614314e+00 4.856497e+07 7.851671e+10 3.885198e+07 6.281337e+10 9.229298e+06 6.528669e+45 
51 6.232557e-04 1.079440e+03 1.616735e+00 4.860138e+07 7.869344e+10 3.888111e+07 6.295475e+10 9.205121e+06 6.528669e+45 
52 6.241906e-04 1.081059e+03 1.619160e+00 4.863782e+07 7.887056e+10 3.891026e+07 6.309645e+10 9.181008e+06 6.528669e+45 
53 6.251269e-04 1.082681e+03 1.621589e+00 4.867428e+07 7.904809e+10 3.893943e+07 6.323847e+10 9.156957e+06 6.528669e+45 
54 6.260646e-04 1.084305e+03 1.624022e+00 4.871078e+07 7.922601e+10 3.896862e+07 6.338081e+10 9.132970e+06 6.528669e+45 
55 6.270037e-04 1.085932e+03 1.626458e+00 4.874730e+07 7.940434e+10 3.899784e+07 6.352347e+10 9.109045e+06 6.528669e+45 
56 6.279442e-04 1.087560e+03 1.628897e+00 4.878384e+07 7.958307e+10 3.902707e+07 6.366645e+10 9.085183e+06 6.528669e+45 
57 6.288861e-04 1.089192e+03 1.631341e+00 4.882042e+07 7.976220e+10 3.905633e+07 6.380976e+10 9.061383e+06 6.528669e+45 
58 6.298294e-04 1.090826e+03 1.633788e+00 4.885702e+07 7.994173e+10 3.908561e+07 6.395338e+10 9.037646e+06 6.528669e+45 
