#t = 699941200.000000 [s], N conservation: 8.946e-01 
#gam, dgam, dN/dgam, Ee*dN, dN/dgam/dt, dgam/dt, tad[s], tsyn[s] 
1.780782e+00 1.811971e-02 5.974539e+53 1.578332e+46 1.628496e+43 2.546734e-09 6.992413e+08 2.871094e+19 
1.798901e+00 1.830408e-02 5.884413e+53 1.586319e+46 1.603953e+43 2.572647e-09 6.992413e+08 2.842174e+19 
1.817205e+00 1.849033e-02 5.795645e+53 1.594346e+46 1.579780e+43 2.598824e-09 6.992413e+08 2.813546e+19 
1.835696e+00 1.867847e-02 5.708216e+53 1.602413e+46 1.555971e+43 2.625268e-09 6.992413e+08 2.785206e+19 
1.854374e+00 1.886852e-02 5.622105e+53 1.610521e+46 1.532521e+43 2.651980e-09 6.992413e+08 2.757152e+19 
1.873243e+00 1.906051e-02 5.537292e+53 1.618670e+46 1.509425e+43 2.678965e-09 6.992413e+08 2.729380e+19 
1.892303e+00 1.925446e-02 5.453759e+53 1.626860e+46 1.486676e+43 2.706223e-09 6.992413e+08 2.701888e+19 
1.911558e+00 1.945037e-02 5.371485e+53 1.635091e+46 1.464271e+43 2.733760e-09 6.992413e+08 2.674673e+19 
1.931008e+00 1.964828e-02 5.290451e+53 1.643363e+46 1.442203e+43 2.761576e-09 6.992413e+08 2.647732e+19 
1.950656e+00 1.984821e-02 5.210640e+53 1.651678e+46 1.420468e+43 2.789675e-09 6.992413e+08 2.621062e+19 
1.970504e+00 2.005017e-02 5.132032e+53 1.660034e+46 1.399060e+43 2.818061e-09 6.992413e+08 2.594661e+19 
1.990555e+00 2.025418e-02 5.054609e+53 1.668432e+46 1.377975e+43 2.846735e-09 6.992413e+08 2.568526e+19 
2.010809e+00 2.046027e-02 4.978354e+53 1.676873e+46 1.357208e+43 2.875701e-09 6.992413e+08 2.542654e+19 
2.031269e+00 2.066846e-02 4.903249e+53 1.685356e+46 1.336754e+43 2.904962e-09 6.992413e+08 2.517043e+19 
2.051938e+00 2.087876e-02 4.829277e+53 1.693882e+46 1.316608e+43 2.934520e-09 6.992413e+08 2.491689e+19 
2.072816e+00 2.109120e-02 4.756420e+53 1.702451e+46 1.296765e+43 2.964379e-09 6.992413e+08 2.466592e+19 
2.093908e+00 2.130581e-02 4.684661e+53 1.711063e+46 1.277222e+43 2.994542e-09 6.992413e+08 2.441746e+19 
2.115213e+00 2.152260e-02 4.613985e+53 1.719718e+46 1.257973e+43 3.025012e-09 6.992413e+08 2.417152e+19 
2.136736e+00 2.174160e-02 4.544374e+53 1.728417e+46 1.239014e+43 3.055792e-09 6.992413e+08 2.392804e+19 
2.158478e+00 2.196282e-02 4.475813e+53 1.737160e+46 1.220341e+43 3.086885e-09 6.992413e+08 2.368703e+19 
2.180440e+00 2.218629e-02 4.408286e+53 1.745947e+46 1.201950e+43 3.118295e-09 6.992413e+08 2.344843e+19 
2.202627e+00 2.241204e-02 4.341778e+53 1.754778e+46 1.183835e+43 3.150024e-09 6.992413e+08 2.321225e+19 
2.225039e+00 2.264009e-02 4.276272e+53 1.763653e+46 1.165994e+43 3.182076e-09 6.992413e+08 2.297844e+19 
2.247679e+00 2.287045e-02 4.211754e+53 1.772573e+46 1.148421e+43 3.214454e-09 6.992413e+08 2.274698e+19 
2.270549e+00 2.310316e-02 4.148209e+53 1.781539e+46 1.131113e+43 3.247161e-09 6.992413e+08 2.251786e+19 
2.293652e+00 2.333824e-02 4.085622e+53 1.790549e+46 1.114067e+43 3.280202e-09 6.992413e+08 2.229105e+19 
2.316991e+00 2.357571e-02 4.023979e+53 1.799604e+46 1.097277e+43 3.313578e-09 6.992413e+08 2.206652e+19 
2.340566e+00 2.381560e-02 3.963266e+53 1.808706e+46 1.080740e+43 3.347294e-09 6.992413e+08 2.184425e+19 
2.364382e+00 2.405793e-02 3.903468e+53 1.817853e+46 1.064452e+43 3.381353e-09 6.992413e+08 2.162422e+19 
2.388440e+00 2.430272e-02 3.844572e+53 1.827046e+46 1.048410e+43 3.415759e-09 6.992413e+08 2.140641e+19 
2.412743e+00 2.455000e-02 3.786565e+53 1.836285e+46 1.032609e+43 3.450515e-09 6.992413e+08 2.119079e+19 
2.437293e+00 2.479980e-02 3.729432e+53 1.845571e+46 1.017047e+43 3.485624e-09 6.992413e+08 2.097734e+19 
2.462092e+00 2.505214e-02 3.673160e+53 1.854904e+46 1.001719e+43 3.521091e-09 6.992413e+08 2.076604e+19 
2.487145e+00 2.530705e-02 3.617738e+53 1.864283e+46 9.866225e+42 3.556919e-09 6.992413e+08 2.055687e+19 
2.512452e+00 2.556456e-02 3.563151e+53 1.873710e+46 9.717532e+42 3.593111e-09 6.992413e+08 2.034981e+19 
2.538016e+00 2.582468e-02 3.509387e+53 1.883184e+46 9.571081e+42 3.629671e-09 6.992413e+08 2.014483e+19 
2.563841e+00 2.608745e-02 3.456434e+53 1.892706e+46 9.426836e+42 3.666604e-09 6.992413e+08 1.994192e+19 
2.589928e+00 2.635289e-02 3.404280e+53 1.902276e+46 9.284766e+42 3.703912e-09 6.992413e+08 1.974105e+19 
2.616281e+00 2.662104e-02 3.352912e+53 1.911894e+46 9.144836e+42 3.741600e-09 6.992413e+08 1.954221e+19 
2.642902e+00 2.689191e-02 3.302319e+53 1.921560e+46 9.007015e+42 3.779671e-09 6.992413e+08 1.934537e+19 
2.669794e+00 2.716554e-02 3.252488e+53 1.931275e+46 8.871272e+42 3.818130e-09 6.992413e+08 1.915051e+19 
2.696960e+00 2.744195e-02 3.203410e+53 1.941038e+46 8.737574e+42 3.856980e-09 6.992413e+08 1.895761e+19 
2.724402e+00 2.772118e-02 3.155071e+53 1.950851e+46 8.605891e+42 3.896225e-09 6.992413e+08 1.876666e+19 
2.752123e+00 2.800324e-02 3.107462e+53 1.960714e+46 8.476193e+42 3.935870e-09 6.992413e+08 1.857763e+19 
2.780126e+00 2.828818e-02 3.060570e+53 1.970625e+46 8.348449e+42 3.975918e-09 6.992413e+08 1.839050e+19 
2.808414e+00 2.857602e-02 3.014386e+53 1.980587e+46 8.222631e+42 4.016373e-09 6.992413e+08 1.820526e+19 
2.836990e+00 2.886678e-02 2.968898e+53 1.990599e+46 8.098709e+42 4.057241e-09 6.992413e+08 1.802189e+19 
2.865857e+00 2.916051e-02 2.924096e+53 2.000661e+46 7.976654e+42 4.098524e-09 6.992413e+08 1.784036e+19 
2.895018e+00 2.945722e-02 2.879970e+53 2.010774e+46 7.856439e+42 4.140227e-09 6.992413e+08 1.766066e+19 
2.924475e+00 2.975695e-02 2.836510e+53 2.020937e+46 7.738036e+42 4.182354e-09 6.992413e+08 1.748277e+19 
2.954232e+00 3.005973e-02 2.793705e+53 2.031152e+46 7.621417e+42 4.224910e-09 6.992413e+08 1.730667e+19 
2.984291e+00 3.036559e-02 2.751545e+53 2.041418e+46 7.506556e+42 4.267899e-09 6.992413e+08 1.713235e+19 
3.014657e+00 3.067457e-02 2.710022e+53 2.051735e+46 7.393425e+42 4.311326e-09 6.992413e+08 1.695978e+19 
3.045332e+00 3.098669e-02 2.669124e+53 2.062105e+46 7.282000e+42 4.355194e-09 6.992413e+08 1.678895e+19 
3.076318e+00 3.130198e-02 2.628843e+53 2.072526e+46 7.172254e+42 4.399509e-09 6.992413e+08 1.661984e+19 
3.107620e+00 3.162048e-02 2.589170e+53 2.083000e+46 7.064162e+42 4.444274e-09 6.992413e+08 1.645243e+19 
3.139241e+00 3.194223e-02 2.550096e+53 2.093527e+46 6.957699e+42 4.489496e-09 6.992413e+08 1.628671e+19 
3.171183e+00 3.226724e-02 2.511610e+53 2.104106e+46 6.852840e+42 4.535177e-09 6.992413e+08 1.612266e+19 
3.203450e+00 3.259557e-02 2.473705e+53 2.114738e+46 6.749562e+42 4.581323e-09 6.992413e+08 1.596026e+19 
3.236046e+00 3.292723e-02 2.436372e+53 2.125424e+46 6.647840e+42 4.627939e-09 6.992413e+08 1.579950e+19 
3.268973e+00 3.326227e-02 2.399602e+53 2.136164e+46 6.547651e+42 4.675028e-09 6.992413e+08 1.564036e+19 
3.302235e+00 3.360072e-02 2.363386e+53 2.146958e+46 6.448973e+42 4.722598e-09 6.992413e+08 1.548282e+19 
3.335836e+00 3.394261e-02 2.327717e+53 2.157805e+46 6.351781e+42 4.770651e-09 6.992413e+08 1.532687e+19 
3.369779e+00 3.428798e-02 2.292585e+53 2.168708e+46 6.256054e+42 4.819193e-09 6.992413e+08 1.517248e+19 
3.404067e+00 3.463687e-02 2.257984e+53 2.179665e+46 6.161770e+42 4.868229e-09 6.992413e+08 1.501966e+19 
3.438703e+00 3.498930e-02 2.223904e+53 2.190677e+46 6.068907e+42 4.917764e-09 6.992413e+08 1.486837e+19 
3.473693e+00 3.534532e-02 2.190339e+53 2.201744e+46 5.977443e+42 4.967803e-09 6.992413e+08 1.471861e+19 
3.509038e+00 3.570497e-02 2.157279e+53 2.212867e+46 5.887358e+42 5.018351e-09 6.992413e+08 1.457035e+19 
3.544743e+00 3.606827e-02 2.124719e+53 2.224046e+46 5.798630e+42 5.069413e-09 6.992413e+08 1.442359e+19 
3.580811e+00 3.643527e-02 2.092649e+53 2.235281e+46 5.711240e+42 5.120995e-09 6.992413e+08 1.427830e+19 
3.617247e+00 3.680600e-02 2.061063e+53 2.246572e+46 5.625166e+42 5.173102e-09 6.992413e+08 1.413448e+19 
3.654053e+00 3.718051e-02 2.029954e+53 2.257920e+46 5.540390e+42 5.225739e-09 6.992413e+08 1.399211e+19 
3.691233e+00 3.755883e-02 1.999313e+53 2.269324e+46 5.456892e+42 5.278912e-09 6.992413e+08 1.385117e+19 
3.728792e+00 3.794099e-02 1.969135e+53 2.280787e+46 5.374652e+42 5.332625e-09 6.992413e+08 1.371166e+19 
3.766733e+00 3.832705e-02 1.939413e+53 2.292306e+46 5.293651e+42 5.386886e-09 6.992413e+08 1.357354e+19 
3.805060e+00 3.871703e-02 1.910138e+53 2.303883e+46 5.213871e+42 5.441698e-09 6.992413e+08 1.343682e+19 
3.843777e+00 3.911098e-02 1.881305e+53 2.315519e+46 5.135294e+42 5.497068e-09 6.992413e+08 1.330148e+19 
3.882888e+00 3.950894e-02 1.852907e+53 2.327213e+46 5.057900e+42 5.553001e-09 6.992413e+08 1.316750e+19 
3.922397e+00 3.991095e-02 1.824937e+53 2.338965e+46 4.981673e+42 5.609504e-09 6.992413e+08 1.303486e+19 
3.962308e+00 4.031705e-02 1.797389e+53 2.350777e+46 4.906595e+42 5.666582e-09 6.992413e+08 1.290357e+19 
4.002625e+00 4.072728e-02 1.770257e+53 2.362647e+46 4.832649e+42 5.724240e-09 6.992413e+08 1.277360e+19 
4.043352e+00 4.114169e-02 1.743534e+53 2.374577e+46 4.759816e+42 5.782485e-09 6.992413e+08 1.264493e+19 
4.084494e+00 4.156031e-02 1.717214e+53 2.386567e+46 4.688082e+42 5.841322e-09 6.992413e+08 1.251756e+19 
4.126054e+00 4.198319e-02 1.691291e+53 2.398617e+46 4.617428e+42 5.900759e-09 6.992413e+08 1.239148e+19 
4.168037e+00 4.241038e-02 1.665759e+53 2.410728e+46 4.547840e+42 5.960800e-09 6.992413e+08 1.226666e+19 
4.210448e+00 4.284191e-02 1.640612e+53 2.422899e+46 4.479300e+42 6.021452e-09 6.992413e+08 1.214311e+19 
4.253290e+00 4.327783e-02 1.615845e+53 2.435131e+46 4.411793e+42 6.082721e-09 6.992413e+08 1.202079e+19 
4.296568e+00 4.371819e-02 1.591451e+53 2.447425e+46 4.345303e+42 6.144613e-09 6.992413e+08 1.189971e+19 
4.340286e+00 4.416303e-02 1.567425e+53 2.459780e+46 4.279816e+42 6.207136e-09 6.992413e+08 1.177985e+19 
4.384449e+00 4.461240e-02 1.543762e+53 2.472197e+46 4.215315e+42 6.270294e-09 6.992413e+08 1.166120e+19 
4.429061e+00 4.506633e-02 1.520455e+53 2.484676e+46 4.151787e+42 6.334095e-09 6.992413e+08 1.154374e+19 
4.474127e+00 4.552489e-02 1.497501e+53 2.497218e+46 4.089216e+42 6.398546e-09 6.992413e+08 1.142746e+19 
4.519652e+00 4.598811e-02 1.474892e+53 2.509822e+46 4.027588e+42 6.463652e-09 6.992413e+08 1.131235e+19 
4.565640e+00 4.645605e-02 1.452624e+53 2.522490e+46 3.966888e+42 6.529420e-09 6.992413e+08 1.119841e+19 
4.612097e+00 4.692874e-02 1.430693e+53 2.535221e+46 3.907104e+42 6.595858e-09 6.992413e+08 1.108561e+19 
4.659025e+00 4.740625e-02 1.409092e+53 2.548016e+46 3.848221e+42 6.662972e-09 6.992413e+08 1.097395e+19 
4.706432e+00 4.788862e-02 1.387817e+53 2.560875e+46 3.790225e+42 6.730769e-09 6.992413e+08 1.086341e+19 
4.754320e+00 4.837589e-02 1.366863e+53 2.573798e+46 3.733103e+42 6.799255e-09 6.992413e+08 1.075399e+19 
4.802696e+00 4.886812e-02 1.346225e+53 2.586786e+46 3.676841e+42 6.868439e-09 6.992413e+08 1.064567e+19 
4.851564e+00 4.936536e-02 1.325898e+53 2.599840e+46 3.621428e+42 6.938326e-09 6.992413e+08 1.053844e+19 
4.900930e+00 4.986766e-02 1.305878e+53 2.612958e+46 3.566850e+42 7.008925e-09 6.992413e+08 1.043229e+19 
4.950797e+00 5.037507e-02 1.286160e+53 2.626142e+46 3.513095e+42 7.080241e-09 6.992413e+08 1.032721e+19 
5.001172e+00 5.088765e-02 1.266740e+53 2.639392e+46 3.460149e+42 7.152284e-09 6.992413e+08 1.022319e+19 
5.052060e+00 5.140544e-02 1.247613e+53 2.652708e+46 3.408002e+42 7.225059e-09 6.992413e+08 1.012021e+19 
5.103465e+00 5.192849e-02 1.228774e+53 2.666091e+46 3.356640e+42 7.298575e-09 6.992413e+08 1.001827e+19 
5.155394e+00 5.245687e-02 1.210219e+53 2.679541e+46 3.306053e+42 7.372839e-09 6.992413e+08 9.917363e+18 
5.207851e+00 5.299063e-02 1.191944e+53 2.693058e+46 3.256228e+42 7.447859e-09 6.992413e+08 9.817469e+18 
5.260841e+00 5.352982e-02 1.173945e+53 2.706643e+46 3.207154e+42 7.523642e-09 6.992413e+08 9.718581e+18 
5.314371e+00 5.407449e-02 1.156217e+53 2.720295e+46 3.158819e+42 7.600196e-09 6.992413e+08 9.620689e+18 
5.368446e+00 5.462471e-02 1.138757e+53 2.734016e+46 3.111213e+42 7.677529e-09 6.992413e+08 9.523783e+18 
5.423070e+00 5.518052e-02 1.121561e+53 2.747806e+46 3.064324e+42 7.755649e-09 6.992413e+08 9.427853e+18 
5.478251e+00 5.574199e-02 1.104623e+53 2.761664e+46 3.018142e+42 7.834564e-09 6.992413e+08 9.332890e+18 
5.533993e+00 5.630917e-02 1.087942e+53 2.775592e+46 2.972656e+42 7.914282e-09 6.992413e+08 9.238883e+18 
5.590302e+00 5.688213e-02 1.071512e+53 2.789589e+46 2.927856e+42 7.994811e-09 6.992413e+08 9.145823e+18 
5.647184e+00 5.746091e-02 1.055330e+53 2.803656e+46 2.883730e+42 8.076159e-09 6.992413e+08 9.053700e+18 
5.704645e+00 5.804558e-02 1.039392e+53 2.817794e+46 2.840270e+42 8.158335e-09 6.992413e+08 8.962505e+18 
5.762691e+00 5.863620e-02 1.023694e+53 2.832002e+46 2.797465e+42 8.241348e-09 6.992413e+08 8.872229e+18 
5.821327e+00 5.923284e-02 1.008233e+53 2.846281e+46 2.755304e+42 8.325205e-09 6.992413e+08 8.782862e+18 
5.880560e+00 5.983554e-02 9.930058e+52 2.860631e+46 2.713780e+42 8.409915e-09 6.992413e+08 8.694396e+18 
5.940395e+00 6.044437e-02 9.780081e+52 2.875053e+46 2.672880e+42 8.495487e-09 6.992413e+08 8.606820e+18 
6.000840e+00 6.105940e-02 9.632367e+52 2.889547e+46 2.632598e+42 8.581930e-09 6.992413e+08 8.520126e+18 
6.061899e+00 6.168069e-02 9.486882e+52 2.904114e+46 2.592922e+42 8.669252e-09 6.992413e+08 8.434306e+18 
6.123580e+00 6.230830e-02 9.343591e+52 2.918753e+46 2.553845e+42 8.757463e-09 6.992413e+08 8.349350e+18 
6.185888e+00 6.294230e-02 9.202463e+52 2.933465e+46 2.515356e+42 8.846571e-09 6.992413e+08 8.265250e+18 
6.248830e+00 6.358275e-02 9.063464e+52 2.948251e+46 2.477447e+42 8.936586e-09 6.992413e+08 8.181997e+18 
6.312413e+00 6.422971e-02 8.926562e+52 2.963110e+46 2.440110e+42 9.027517e-09 6.992413e+08 8.099583e+18 
6.376643e+00 6.488326e-02 8.791726e+52 2.978044e+46 2.403336e+42 9.119374e-09 6.992413e+08 8.017999e+18 
6.441526e+00 6.554345e-02 8.658925e+52 2.993052e+46 2.367115e+42 9.212165e-09 6.992413e+08 7.937236e+18 
6.507069e+00 6.621037e-02 8.528127e+52 3.008135e+46 2.331441e+42 9.305900e-09 6.992413e+08 7.857287e+18 
6.573280e+00 6.688407e-02 8.399302e+52 3.023293e+46 2.296304e+42 9.400589e-09 6.992413e+08 7.778143e+18 
6.640164e+00 6.756462e-02 8.272422e+52 3.038527e+46 2.261697e+42 9.496241e-09 6.992413e+08 7.699797e+18 
6.707729e+00 6.825210e-02 8.147456e+52 3.053836e+46 2.227611e+42 9.592867e-09 6.992413e+08 7.622239e+18 
6.775981e+00 6.894658e-02 8.024376e+52 3.069222e+46 2.194039e+42 9.690475e-09 6.992413e+08 7.545463e+18 
6.844927e+00 6.964812e-02 7.903153e+52 3.084685e+46 2.160973e+42 9.789077e-09 6.992413e+08 7.469460e+18 
6.914575e+00 7.035680e-02 7.783759e+52 3.100224e+46 2.128405e+42 9.888683e-09 6.992413e+08 7.394223e+18 
6.984932e+00 7.107269e-02 7.666166e+52 3.115842e+46 2.096328e+42 9.989301e-09 6.992413e+08 7.319744e+18 
7.056005e+00 7.179586e-02 7.550348e+52 3.131536e+46 2.064735e+42 1.009094e-08 6.992413e+08 7.246014e+18 
7.127801e+00 7.252640e-02 7.436278e+52 3.147310e+46 2.033617e+42 1.019362e-08 6.992413e+08 7.173028e+18 
7.200327e+00 7.326436e-02 7.323929e+52 3.163161e+46 2.002969e+42 1.029734e-08 6.992413e+08 7.100776e+18 
7.273591e+00 7.400984e-02 7.213275e+52 3.179092e+46 1.972782e+42 1.040212e-08 6.992413e+08 7.029253e+18 
7.347601e+00 7.476290e-02 7.104291e+52 3.195102e+46 1.943051e+42 1.050796e-08 6.992413e+08 6.958449e+18 
7.422364e+00 7.552362e-02 6.996952e+52 3.211191e+46 1.913767e+42 1.061488e-08 6.992413e+08 6.888359e+18 
7.497888e+00 7.629209e-02 6.891233e+52 3.227361e+46 1.884925e+42 1.072289e-08 6.992413e+08 6.818975e+18 
7.574180e+00 7.706837e-02 6.787109e+52 3.243611e+46 1.856518e+42 1.083200e-08 6.992413e+08 6.750290e+18 
7.651248e+00 7.785255e-02 6.684556e+52 3.259942e+46 1.828539e+42 1.094221e-08 6.992413e+08 6.682297e+18 
7.729101e+00 7.864471e-02 6.583550e+52 3.276354e+46 1.800981e+42 1.105355e-08 6.992413e+08 6.614988e+18 
7.807745e+00 7.944493e-02 6.484070e+52 3.292848e+46 1.773839e+42 1.116602e-08 6.992413e+08 6.548358e+18 
7.887190e+00 8.025330e-02 6.386090e+52 3.309424e+46 1.747105e+42 1.127964e-08 6.992413e+08 6.482399e+18 
7.967444e+00 8.106988e-02 6.289589e+52 3.326082e+46 1.720775e+42 1.139441e-08 6.992413e+08 6.417104e+18 
8.048514e+00 8.189478e-02 6.194544e+52 3.342824e+46 1.694841e+42 1.151035e-08 6.992413e+08 6.352466e+18 
8.130408e+00 8.272807e-02 6.100933e+52 3.359648e+46 1.669299e+42 1.162747e-08 6.992413e+08 6.288480e+18 
8.213136e+00 8.356984e-02 6.008736e+52 3.376556e+46 1.644141e+42 1.174578e-08 6.992413e+08 6.225139e+18 
8.296706e+00 8.442018e-02 5.917929e+52 3.393548e+46 1.619362e+42 1.186530e-08 6.992413e+08 6.162435e+18 
8.381126e+00 8.527917e-02 5.828494e+52 3.410624e+46 1.594957e+42 1.198603e-08 6.992413e+08 6.100363e+18 
8.466406e+00 8.614689e-02 5.740408e+52 3.427785e+46 1.570920e+42 1.210799e-08 6.992413e+08 6.038916e+18 
