#t = 184790600.000000 [s], N conservation: 9.001e-01 
#gam, dgam, dN/dgam, Ee*dN, dN/dgam/dt, dgam/dt, tad[s], tsyn[s] 
2.752123e+00 2.800324e-02 5.807079e+53 3.664090e+46 1.216091e+44 1.490814e-08 1.846054e+08 3.437747e+17 
2.780126e+00 2.828818e-02 5.719512e+53 3.682652e+46 1.197764e+44 1.505983e-08 1.846054e+08 3.403120e+17 
2.808414e+00 2.857602e-02 5.633266e+53 3.701309e+46 1.179712e+44 1.521307e-08 1.846054e+08 3.368842e+17 
2.836990e+00 2.886678e-02 5.548319e+53 3.720060e+46 1.161933e+44 1.536786e-08 1.846054e+08 3.334908e+17 
2.865857e+00 2.916051e-02 5.464654e+53 3.738905e+46 1.144422e+44 1.552423e-08 1.846054e+08 3.301317e+17 
2.895018e+00 2.945722e-02 5.382249e+53 3.757846e+46 1.127174e+44 1.568219e-08 1.846054e+08 3.268064e+17 
2.924475e+00 2.975695e-02 5.301088e+53 3.776883e+46 1.110187e+44 1.584176e-08 1.846054e+08 3.235146e+17 
2.954232e+00 3.005973e-02 5.221149e+53 3.796015e+46 1.093455e+44 1.600295e-08 1.846054e+08 3.202559e+17 
2.984291e+00 3.036559e-02 5.142416e+53 3.815245e+46 1.076976e+44 1.616579e-08 1.846054e+08 3.170301e+17 
3.014657e+00 3.067457e-02 5.064870e+53 3.834572e+46 1.060745e+44 1.633028e-08 1.846054e+08 3.138368e+17 
3.045332e+00 3.098669e-02 4.988493e+53 3.853996e+46 1.044759e+44 1.649644e-08 1.846054e+08 3.106756e+17 
3.076318e+00 3.130198e-02 4.913267e+53 3.873519e+46 1.029013e+44 1.666429e-08 1.846054e+08 3.075463e+17 
3.107620e+00 3.162048e-02 4.839175e+53 3.893140e+46 1.013505e+44 1.683385e-08 1.846054e+08 3.044485e+17 
3.139241e+00 3.194223e-02 4.766201e+53 3.912860e+46 9.982307e+43 1.700514e-08 1.846054e+08 3.013819e+17 
3.171183e+00 3.226724e-02 4.694326e+53 3.932680e+46 9.831865e+43 1.717817e-08 1.846054e+08 2.983462e+17 
3.203450e+00 3.259557e-02 4.623536e+53 3.952601e+46 9.683690e+43 1.735296e-08 1.846054e+08 2.953410e+17 
3.236046e+00 3.292723e-02 4.553812e+53 3.972621e+46 9.537749e+43 1.752953e-08 1.846054e+08 2.923662e+17 
3.268973e+00 3.326227e-02 4.485140e+53 3.992744e+46 9.394006e+43 1.770789e-08 1.846054e+08 2.894213e+17 
3.302235e+00 3.360072e-02 4.417503e+53 4.012967e+46 9.252431e+43 1.788808e-08 1.846054e+08 2.865060e+17 
3.335836e+00 3.394261e-02 4.350886e+53 4.033293e+46 9.112988e+43 1.807009e-08 1.846054e+08 2.836201e+17 
3.369779e+00 3.428798e-02 4.285273e+53 4.053722e+46 8.975648e+43 1.825395e-08 1.846054e+08 2.807633e+17 
3.404067e+00 3.463687e-02 4.220649e+53 4.074254e+46 8.840377e+43 1.843969e-08 1.846054e+08 2.779353e+17 
3.438703e+00 3.498930e-02 4.157000e+53 4.094889e+46 8.707145e+43 1.862732e-08 1.846054e+08 2.751358e+17 
3.473693e+00 3.534532e-02 4.094310e+53 4.115629e+46 8.575921e+43 1.881685e-08 1.846054e+08 2.723644e+17 
3.509038e+00 3.570497e-02 4.032565e+53 4.136474e+46 8.446674e+43 1.900832e-08 1.846054e+08 2.696210e+17 
3.544743e+00 3.606827e-02 3.971751e+53 4.157424e+46 8.319375e+43 1.920173e-08 1.846054e+08 2.669052e+17 
3.580811e+00 3.643527e-02 3.911854e+53 4.178480e+46 8.193995e+43 1.939711e-08 1.846054e+08 2.642167e+17 
3.617247e+00 3.680600e-02 3.852860e+53 4.199642e+46 8.070504e+43 1.959448e-08 1.846054e+08 2.615554e+17 
3.654053e+00 3.718051e-02 3.794756e+53 4.220911e+46 7.948875e+43 1.979386e-08 1.846054e+08 2.589208e+17 
3.691233e+00 3.755883e-02 3.737528e+53 4.242288e+46 7.829079e+43 1.999526e-08 1.846054e+08 2.563128e+17 
3.728792e+00 3.794099e-02 3.681162e+53 4.263772e+46 7.711088e+43 2.019872e-08 1.846054e+08 2.537310e+17 
3.766733e+00 3.832705e-02 3.625646e+53 4.285365e+46 7.594875e+43 2.040424e-08 1.846054e+08 2.511753e+17 
3.805060e+00 3.871703e-02 3.570967e+53 4.307067e+46 7.480413e+43 2.061186e-08 1.846054e+08 2.486453e+17 
3.843777e+00 3.911098e-02 3.517113e+53 4.328879e+46 7.367677e+43 2.082158e-08 1.846054e+08 2.461408e+17 
3.882888e+00 3.950894e-02 3.464071e+53 4.350801e+46 7.256640e+43 2.103345e-08 1.846054e+08 2.436615e+17 
3.922397e+00 3.991095e-02 3.411828e+53 4.372833e+46 7.147276e+43 2.124747e-08 1.846054e+08 2.412072e+17 
3.962308e+00 4.031705e-02 3.360373e+53 4.394977e+46 7.039560e+43 2.146366e-08 1.846054e+08 2.387776e+17 
4.002625e+00 4.072728e-02 3.309693e+53 4.417233e+46 6.933468e+43 2.168206e-08 1.846054e+08 2.363724e+17 
4.043352e+00 4.114169e-02 3.259778e+53 4.439601e+46 6.828975e+43 2.190268e-08 1.846054e+08 2.339916e+17 
4.084494e+00 4.156031e-02 3.210616e+53 4.462082e+46 6.726056e+43 2.212554e-08 1.846054e+08 2.316346e+17 
4.126054e+00 4.198319e-02 3.162194e+53 4.484677e+46 6.624688e+43 2.235067e-08 1.846054e+08 2.293015e+17 
4.168037e+00 4.241038e-02 3.114503e+53 4.507385e+46 6.524849e+43 2.257809e-08 1.846054e+08 2.269918e+17 
4.210448e+00 4.284191e-02 3.067531e+53 4.530209e+46 6.426514e+43 2.280783e-08 1.846054e+08 2.247054e+17 
4.253290e+00 4.327783e-02 3.021266e+53 4.553147e+46 6.329660e+43 2.303990e-08 1.846054e+08 2.224420e+17 
4.296568e+00 4.371819e-02 2.975700e+53 4.576202e+46 6.234267e+43 2.327433e-08 1.846054e+08 2.202014e+17 
4.340286e+00 4.416303e-02 2.930820e+53 4.599373e+46 6.140311e+43 2.351115e-08 1.846054e+08 2.179834e+17 
4.384449e+00 4.461240e-02 2.886617e+53 4.622660e+46 6.047771e+43 2.375038e-08 1.846054e+08 2.157877e+17 
4.429061e+00 4.506633e-02 2.843081e+53 4.646066e+46 5.956626e+43 2.399205e-08 1.846054e+08 2.136142e+17 
4.474127e+00 4.552489e-02 2.800201e+53 4.669589e+46 5.866855e+43 2.423617e-08 1.846054e+08 2.114625e+17 
4.519652e+00 4.598811e-02 2.757968e+53 4.693232e+46 5.778436e+43 2.448277e-08 1.846054e+08 2.093325e+17 
4.565640e+00 4.645605e-02 2.716371e+53 4.716993e+46 5.691350e+43 2.473189e-08 1.846054e+08 2.072240e+17 
4.612097e+00 4.692874e-02 2.675401e+53 4.740875e+46 5.605576e+43 2.498354e-08 1.846054e+08 2.051367e+17 
4.659025e+00 4.740625e-02 2.635050e+53 4.764877e+46 5.521095e+43 2.523775e-08 1.846054e+08 2.030704e+17 
4.706432e+00 4.788862e-02 2.595306e+53 4.789000e+46 5.437888e+43 2.549455e-08 1.846054e+08 2.010250e+17 
4.754320e+00 4.837589e-02 2.556162e+53 4.813245e+46 5.355934e+43 2.575396e-08 1.846054e+08 1.990001e+17 
4.802696e+00 4.886812e-02 2.517608e+53 4.837612e+46 5.275215e+43 2.601601e-08 1.846054e+08 1.969957e+17 
4.851564e+00 4.936536e-02 2.479635e+53 4.862103e+46 5.195713e+43 2.628073e-08 1.846054e+08 1.950114e+17 
4.900930e+00 4.986766e-02 2.442235e+53 4.886717e+46 5.117409e+43 2.654814e-08 1.846054e+08 1.930471e+17 
4.950797e+00 5.037507e-02 2.405399e+53 4.911455e+46 5.040286e+43 2.681827e-08 1.846054e+08 1.911026e+17 
5.001172e+00 5.088765e-02 2.369118e+53 4.936318e+46 4.964324e+43 2.709115e-08 1.846054e+08 1.891777e+17 
5.052060e+00 5.140544e-02 2.333385e+53 4.961306e+46 4.889508e+43 2.736680e-08 1.846054e+08 1.872722e+17 
5.103465e+00 5.192849e-02 2.298190e+53 4.986421e+46 4.815818e+43 2.764527e-08 1.846054e+08 1.853858e+17 
5.155394e+00 5.245687e-02 2.263525e+53 5.011662e+46 4.743240e+43 2.792656e-08 1.846054e+08 1.835185e+17 
5.207851e+00 5.299063e-02 2.229384e+53 5.037031e+46 4.671755e+43 2.821072e-08 1.846054e+08 1.816700e+17 
5.260841e+00 5.352982e-02 2.195757e+53 5.062528e+46 4.601348e+43 2.849777e-08 1.846054e+08 1.798401e+17 
5.314371e+00 5.407449e-02 2.162637e+53 5.088153e+46 4.532001e+43 2.878773e-08 1.846054e+08 1.780286e+17 
5.368446e+00 5.462471e-02 2.130017e+53 5.113907e+46 4.463700e+43 2.908065e-08 1.846054e+08 1.762354e+17 
5.423070e+00 5.518052e-02 2.097888e+53 5.139792e+46 4.396428e+43 2.937655e-08 1.846054e+08 1.744603e+17 
5.478251e+00 5.574199e-02 2.066244e+53 5.165807e+46 4.330170e+43 2.967546e-08 1.846054e+08 1.727030e+17 
5.533993e+00 5.630917e-02 2.035077e+53 5.191953e+46 4.264911e+43 2.997742e-08 1.846054e+08 1.709634e+17 
5.590302e+00 5.688213e-02 2.004380e+53 5.218231e+46 4.200635e+43 3.028244e-08 1.846054e+08 1.692413e+17 
5.647184e+00 5.746091e-02 1.974146e+53 5.244642e+46 4.137328e+43 3.059057e-08 1.846054e+08 1.675366e+17 
5.704645e+00 5.804558e-02 1.944367e+53 5.271186e+46 4.074975e+43 3.090183e-08 1.846054e+08 1.658491e+17 
5.762691e+00 5.863620e-02 1.915038e+53 5.297864e+46 4.013561e+43 3.121626e-08 1.846054e+08 1.641786e+17 
5.821327e+00 5.923284e-02 1.886151e+53 5.324676e+46 3.953073e+43 3.153389e-08 1.846054e+08 1.625248e+17 
5.880560e+00 5.983554e-02 1.857700e+53 5.351623e+46 3.893497e+43 3.185475e-08 1.846054e+08 1.608878e+17 
5.940395e+00 6.044437e-02 1.829677e+53 5.378707e+46 3.834819e+43 3.217888e-08 1.846054e+08 1.592672e+17 
6.000840e+00 6.105940e-02 1.802077e+53 5.405927e+46 3.777025e+43 3.250631e-08 1.846054e+08 1.576630e+17 
6.061899e+00 6.168069e-02 1.774893e+53 5.433284e+46 3.720102e+43 3.283706e-08 1.846054e+08 1.560749e+17 
6.123580e+00 6.230830e-02 1.748119e+53 5.460779e+46 3.664037e+43 3.317118e-08 1.846054e+08 1.545028e+17 
6.185888e+00 6.294230e-02 1.721749e+53 5.488413e+46 3.608816e+43 3.350871e-08 1.846054e+08 1.529466e+17 
6.248830e+00 6.358275e-02 1.695777e+53 5.516186e+46 3.554428e+43 3.384966e-08 1.846054e+08 1.514060e+17 
6.312413e+00 6.422971e-02 1.670196e+53 5.544099e+46 3.500860e+43 3.419409e-08 1.846054e+08 1.498809e+17 
6.376643e+00 6.488326e-02 1.645001e+53 5.572153e+46 3.448099e+43 3.454202e-08 1.846054e+08 1.483712e+17 
6.441526e+00 6.554345e-02 1.620186e+53 5.600348e+46 3.396133e+43 3.489349e-08 1.846054e+08 1.468767e+17 
6.507069e+00 6.621037e-02 1.595745e+53 5.628686e+46 3.344950e+43 3.524853e-08 1.846054e+08 1.453973e+17 
6.573280e+00 6.688407e-02 1.571672e+53 5.657166e+46 3.294539e+43 3.560719e-08 1.846054e+08 1.439328e+17 
6.640164e+00 6.756462e-02 1.547963e+53 5.685790e+46 3.244888e+43 3.596950e-08 1.846054e+08 1.424830e+17 
6.707729e+00 6.825210e-02 1.524611e+53 5.714558e+46 3.195984e+43 3.633549e-08 1.846054e+08 1.410478e+17 
6.775981e+00 6.894658e-02 1.501611e+53 5.743471e+46 3.147818e+43 3.670521e-08 1.846054e+08 1.396271e+17 
6.844927e+00 6.964812e-02 1.478958e+53 5.772529e+46 3.100378e+43 3.707869e-08 1.846054e+08 1.382206e+17 
6.914575e+00 7.035680e-02 1.456646e+53 5.801735e+46 3.053652e+43 3.745598e-08 1.846054e+08 1.368284e+17 
6.984932e+00 7.107269e-02 1.434671e+53 5.831087e+46 3.007631e+43 3.783710e-08 1.846054e+08 1.354502e+17 
7.056005e+00 7.179586e-02 1.413028e+53 5.860587e+46 2.962304e+43 3.822209e-08 1.846054e+08 1.340858e+17 
7.127801e+00 7.252640e-02 1.391710e+53 5.890236e+46 2.917659e+43 3.861101e-08 1.846054e+08 1.327352e+17 
7.200327e+00 7.326436e-02 1.370715e+53 5.920034e+46 2.873687e+43 3.900388e-08 1.846054e+08 1.313982e+17 
7.273591e+00 7.400984e-02 1.350035e+53 5.949982e+46 2.830378e+43 3.940075e-08 1.846054e+08 1.300747e+17 
7.347601e+00 7.476290e-02 1.329668e+53 5.980082e+46 2.787722e+43 3.980166e-08 1.846054e+08 1.287645e+17 
7.422364e+00 7.552362e-02 1.309608e+53 6.010333e+46 2.745709e+43 4.020665e-08 1.846054e+08 1.274675e+17 
7.497888e+00 7.629209e-02 1.289850e+53 6.040736e+46 2.704329e+43 4.061576e-08 1.846054e+08 1.261836e+17 
7.574180e+00 7.706837e-02 1.270390e+53 6.071292e+46 2.663572e+43 4.102903e-08 1.846054e+08 1.249126e+17 
7.651248e+00 7.785255e-02 1.251224e+53 6.102002e+46 2.623430e+43 4.144650e-08 1.846054e+08 1.236544e+17 
7.729101e+00 7.864471e-02 1.232347e+53 6.132867e+46 2.583892e+43 4.186823e-08 1.846054e+08 1.224088e+17 
7.807745e+00 7.944493e-02 1.213754e+53 6.163888e+46 2.544951e+43 4.229424e-08 1.846054e+08 1.211759e+17 
7.887190e+00 8.025330e-02 1.195442e+53 6.195064e+46 2.506596e+43 4.272459e-08 1.846054e+08 1.199553e+17 
7.967444e+00 8.106988e-02 1.177406e+53 6.226398e+46 2.468820e+43 4.315932e-08 1.846054e+08 1.187470e+17 
8.048514e+00 8.189478e-02 1.159641e+53 6.257889e+46 2.431612e+43 4.359847e-08 1.846054e+08 1.175509e+17 
8.130408e+00 8.272807e-02 1.142145e+53 6.289539e+46 2.394966e+43 4.404209e-08 1.846054e+08 1.163669e+17 
8.213136e+00 8.356984e-02 1.124913e+53 6.321348e+46 2.358872e+43 4.449023e-08 1.846054e+08 1.151948e+17 
8.296706e+00 8.442018e-02 1.107940e+53 6.353317e+46 2.323321e+43 4.494292e-08 1.846054e+08 1.140344e+17 
8.381126e+00 8.527917e-02 1.091224e+53 6.385448e+46 2.288307e+43 4.540022e-08 1.846054e+08 1.128858e+17 
8.466406e+00 8.614689e-02 1.074759e+53 6.417740e+46 2.253820e+43 4.586218e-08 1.846054e+08 1.117488e+17 
